Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
France,France,Régime cadre RDI 2014-2020 - plan d'évaluation,R & D & I framework scheme evaluation plan 2014-2020 —,SA.40391,TM-10000766,328725718,SPRING TECHNOLOGIES,SPRING TECHNOLOGIES,Small and medium-sized entreprises,ÎLE DE FRANCE,Scientific research and development,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,653640.93,653640.93,EUR,12/07/2016,Région IDF,IDF region,14/12/2016
France,France,Régime cadre RDI 2014-2020 - plan d'évaluation,R & D & I framework scheme evaluation plan 2014-2020 —,SA.40391,TM-10000763,790115026,CLEVEXEL PHARMA,CLEVEXEL PHARMA,Small and medium-sized entreprises,ÎLE DE FRANCE,Scientific research and development,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,795532.23,795532.23,EUR,12/07/2016,Région IDF,IDF region,14/12/2016
France,France,Régime cadre RDI 2014-2020 - plan d'évaluation,R & D & I framework scheme evaluation plan 2014-2020 —,SA.40391,TM-10000765,412234726,ERPRO,ERPRO,Small and medium-sized entreprises,ÎLE DE FRANCE,Scientific research and development,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,530841.6,530841.6,EUR,12/07/2016,Région IDF,IDF region,14/12/2016
France,France,Régime d'aide à l'innovation et au développement durable du transport aérien,Aid scheme for innovation and sustainable development of air transport,SA.31561,TM-10000758,855200507,Michelin,Michelin,Only large enterprises,France,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,Direct grant,,Research and development,,878000,878000,EUR,27/10/2016,Ministère de la Transition écologique et solidaire,Ministry of Solidarity and ecological transition,02/01/2017
France,France,Méthodes de calcul d'ESB pour les prêts bonifiés sans sûreté pour le financement d'investissements des entreprises,Methods of calculation of GGE for subsidised loans without collateral for the financing of undertakings,SA.24502,TM-10000850,800496101,GAZTEAM ENERGIE,GAZTEAM ENERGIE,Small and medium-sized entreprises,France,"Electricity, gas, steam and air conditioning supply",Soft loan,,Regional development,,4600000,735558,EUR,28/08/2016,Ministère de l'économie et des finances,Ministry of Economy and Finance,13/12/2016
France,France,Méthodes de calcul d'ESB pour les prêts bonifiés sans sûreté pour le financement d'investissements des entreprises,Methods of calculation of GGE for subsidised loans without collateral for the financing of undertakings,SA.24502,TM-10000941,812 873 628,SYNNOV DECHETS,SYNNOV WASTE,Small and medium-sized entreprises,France,"Electricity, gas, steam and air conditioning supply",Soft loan,,Regional development,,5500000,3282473,EUR,09/04/2016,Ministère de l'économie et des finances,Ministry of Economy and Finance,13/12/2016
France,France,Méthodes de calcul d'ESB pour les prêts bonifiés sans sûreté pour le financement d'investissements des entreprises,Methods of calculation of GGE for subsidised loans without collateral for the financing of undertakings,SA.24502,TM-10000988,752694620,METHABRAYE,METHABRAYE,Small and medium-sized entreprises,France,"Electricity, gas, steam and air conditioning supply",Soft loan,,Regional development,,2500000,1137000,EUR,19/09/2016,Ministère de l'économie et des finances,Ministry of Economy and Finance,13/12/2016
France,France,Méthodes de calcul d'ESB pour les prêts bonifiés sans sûreté pour le financement d'investissements des entreprises,Methods of calculation of GGE for subsidised loans without collateral for the financing of undertakings,SA.24502,TM-10001077,789 129 285,CBNBG,CBNBG,Small and medium-sized entreprises,France,"Electricity, gas, steam and air conditioning supply",Soft loan,,Regional development,,3100000,1837000,EUR,19/09/2016,Ministère de l'économie et des finances,Ministry of Economy and Finance,13/12/2016
France,France,Régime cadre RDI 2014-2020 - plan d'évaluation,R & D & I framework scheme evaluation plan 2014-2020 —,SA.40391,TM-10001315,788740819,IT4PME,IT4PME,Small and medium-sized entreprises,ÎLE DE FRANCE,Scientific research and development,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,764198.1,764198.1,EUR,16/11/2016,Région IDF,IDF region,16/12/2016
France,France,Régime cadre RDI 2014-2020 - plan d'évaluation,R & D & I framework scheme evaluation plan 2014-2020 —,SA.40391,TM-10001316,794381202,QUANTCUBE TECHNOLOGY,QUANTCUBE TECHNOLOGY,Small and medium-sized entreprises,ÎLE DE FRANCE,Scientific research and development,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,615815.12,615815.12,EUR,16/11/2016,Région IDF,IDF region,16/12/2016
France,France,Régime cadre RDI 2014-2020 - plan d'évaluation,R & D & I framework scheme evaluation plan 2014-2020 —,SA.40391,TM-10001317,452870561,SYSTEMS DEVELOPMENT & SOLUTIONS,SYSTEMS DEVELOPMENT & SOLUTIONS,Small and medium-sized entreprises,ÎLE DE FRANCE,Scientific research and development,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,519304.6,519304.6,EUR,16/11/2016,Région IDF,IDF region,16/12/2016
France,France,Aides financières automatiques à la distribution en fonction des conditions de production des œuvres cinématographiques,Automatic funding according to the distribution of cinematographic production conditions,SA.46278,TM-10001485,056801293,Studiocanal,Studiocanal,Only large enterprises,Île de France,"Motion picture, video and television programme distribution activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,550000,550000,EUR,06/10/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001487,384824041,EuropaCorp,EuropaCorp,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,2125000,2125000,EUR,19/08/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001488,379216781,Why Not Productions,Why Not Productions,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,1250000,12500000,EUR,01/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001483,058810631,Pathé Distribution,Pathé Distribution,Small and medium-sized entreprises,ÎLE DE FRANCE,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,1570000,1570000,EUR,01/07/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la distribution en fonction des conditions de production des œuvres cinématographiques,Automatic funding according to the distribution of cinematographic production conditions,SA.46278,TM-10001484,328834742,ARP,IDA,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme distribution activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,500000,500000,EUR,19/08/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la distribution en fonction des conditions de production des œuvres cinématographiques,Automatic funding according to the distribution of cinematographic production conditions,SA.46278,TM-10001486,434969861,Europacorp Distribution,Europacorp Distribution,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme distribution activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,1000000,1000000,EUR,21/10/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001489,380727404,M6 Films,M6 Films,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,1000000,1000000,EUR,24/10/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001490,328834742,ARP,IDA,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,875000,875000,EUR,12/08/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001493,380727404,M6 Films,M6 Films,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,700000,700000,EUR,01/08/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001501,382725844,SAS STUDIO,SAS STUDIO,Small and medium-sized entreprises,Rhône-Alpes,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,850000,850000,EUR,03/08/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001502,423784610,XILAM ANIMATION,XILAM ANIMATION,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,1000000,1000000,EUR,04/07/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001503,483662482,CYBER GROUP STUDIOS,CYBER GROUP STUDIOS,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,555000,555000,EUR,08/07/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001508,417972973,METHOD ANIMATION,ANIMATION METHOD,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,750000,750000,EUR,26/07/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001509,488672080,PICTOR MEDIA ANIMATION,ANIMATION PICTOR MEDIA,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,801843,801843,EUR,26/08/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001510,390239515,ELLIPSANIME PRODUCTIONS,ELLIPSANIME PRODUCTIONS,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,806471,806471,EUR,26/08/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001496,398310912,Les Films du Kiosque,The Films of Kiosque,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,600000,600000,EUR,31/10/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001497,352700496,Galatée Films,Galatée Films,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,550000,550000,EUR,01/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001491,449435080,Farrudg Entertainment Worldwide,Farrudg Entertainment Worldwide,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,839500,839500,EUR,20/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001492,492383906,LGM Cinéma,LGM Cinema,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,767000,767000,EUR,25/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001494,320734502,TF1 Films Production,TF1 Films Production,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,700000,700000,EUR,19/08/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001495,602024481,Les Films 13,The Films 13,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,625000,625000,EUR,10/10/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001498,320734502,TF1 Films Production,TF1 Films Production,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,500000,500000,EUR,04/08/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001499,428203129,Association Cinéma Le Gén'Eric,ERIC Le Gén’ Cinema Association,Small and medium-sized entreprises,Pays de la Loire,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,500000,500000,EUR,03/08/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001500,533832358,SARL  Les cinémas du Nord-Bassin,SARL The Nord-Bassin of cinemas,Small and medium-sized entreprises,Aquitaine,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,500000,500000,EUR,03/08/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001504,433168481,2 MINUTES,2 MINUTES,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,500000,500000,EUR,08/07/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001505,483041158,TEAMTO,TEAMTO,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,541710,541710,EUR,08/07/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001506,483041158,TEAMTO,TEAMTO,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,500000,500000,EUR,08/07/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001507,528048820,SUPERPROD,SUPERPROD,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,750000,750000,EUR,12/07/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001511,521477539,ZAGTOON,ZAGTOON,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,900000,900000,EUR,26/08/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001512,411459811,GAUMONT ANIMATION,GAUMONT ANIMATION,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,556541,556541,EUR,26/08/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001513,500580493,FEDERATION ENTERTAINMENT,FEDERATION ENTERTAINMENT,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,622691,622691,EUR,26/08/2016,CNC,NQF,22/12/2016
France,France,Aides financières sélectives à la production et à la préparation des œuvres audiovisuelles d''animation,Selective financial support the production and preparation of animated audiovisual works,SA.44145,TM-10001621,483579892,FROGBOX,FROGBOX,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,790000,790000,EUR,06/09/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001622,338343445,Agat films et Cie,Agat films and Cie,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,600000,600000,EUR,12/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001624,449962810,Les Films du Worso,The Films of Worso,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,600000,600000,EUR,19/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001629,434487534,Les Films du Poisson,The Films of Fish,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,650000,650000,EUR,03/10/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001630,449962810,Les Films du Worso,The Films of Worso,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,670000,670000,EUR,19/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001631,329779623,Ex Nihilo,Ex nihilo,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,550000,550000,EUR,19/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001632,328834742,ARP,IDA,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,700000,700000,EUR,19/07/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001633,487734956,F comme Film,F as Film,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,580000,580000,EUR,19/09/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001634,338343445,Agat films et Cie,Agat films and Cie,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,520000,520000,EUR,19/09/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001635,379216781,Why Not Productions,Why Not Productions,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,600000,600000,EUR,19/09/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001567,423784610,XILAM ANIMATION,XILAM ANIMATION,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,690000,690000,EUR,21/09/2016,CNC,NQF,22/12/2016
France,France,Aides financières sélectives à la production et à la préparation des œuvres audiovisuelles d''animation,Selective financial support the production and preparation of animated audiovisual works,SA.44145,TM-10001620,501686489,ALUMA PRODUCTIONS,ALUMA PRODUCTIONS,Small and medium-sized entreprises,NORD - PAS-DE-CALAIS,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,500000,500000,EUR,04/07/2016,CNC,NQF,22/12/2016
France,France,Ile-de-France - Aides régionales au cinéma et à l''audiovisuel : fonds de soutien cinéma et audiovisuel ; aide après réalisation ; aide à l''écriture de scénarios,Ile-de-France regional aid to cinema and audiovisual: Cinema and audiovisual support fund; After completion; Support for scriptwriting,SA.42996,TM-10001638,507435543,MANCHESTER FILMS,MANCHESTER FILMS,Small and medium-sized entreprises,ÎLE DE FRANCE,"Motion picture, video and television programme production activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,500000,500000,EUR,12/07/2016,Région IDF,IDF region,22/12/2016
France,France,Ile-de-France - Aides régionales au cinéma et à l''audiovisuel : fonds de soutien cinéma et audiovisuel ; aide après réalisation ; aide à l''écriture de scénarios,Ile-de-France regional aid to cinema and audiovisual: Cinema and audiovisual support fund; After completion; Support for scriptwriting,SA.42996,TM-10001639,451136451,BETHSABEE MUCHO,MUCHO BETHSABEE,Small and medium-sized entreprises,ÎLE DE FRANCE,"Motion picture, video and television programme production activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,500000,500000,EUR,12/07/2016,Région IDF,IDF region,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001565,489700948,CIEL DE PARIS PRODUCTIONS,PARIS SKY PRODUCTIONS,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,1065000,1065000,EUR,21/09/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001568,538575994,UBISOFT MOTION PICTURES RABBIDS,MOTION PICTURES RABBIDS UBISOFT,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,850000,850000,EUR,05/10/2016,CNC,NQF,22/12/2016
France,France,Aides financières automatiques à la production et à la préparation des oeuvres audiovisuelles d''animation,Automatic financial support the production and preparation of animated audiovisual works,SA.44146,TM-10001580,448986497,EURO VISUAL,EURO VISUAL,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,620000,620000,EUR,05/10/2016,CNC,NQF,22/12/2016
France,France,Extension of French film support schemes,Extension of French film support schemes,SA.33370,TM-10001582,453830382,TELFRANCE SERIE,SERIE TELFRANCE,Small and medium-sized entreprises,Île de France,"Motion picture, video and television programme production, sound recording and music publishing activities",Direct grant,,Culture,,2024484,2024484,EUR,08/07/2016,CNC,NQF,22/12/2016
