Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
Netherlands,Netherlands,NL - EZ - DEI: Regeling gericht op Demonstratieprojecten op het gebied van energie en innovatie (2016),NL — MINISTRY OF ECONOMIC AFFAIRS — DEI: Demonstratieprojecten scheme focused on energy and innovation (2016),SA.44443,TM-10001686,32164084,Waterschap Zuiderzeeland,Water board Zuiderzeeland,Only large enterprises,Flevoland,Sewerage,Direct grant/ Interest rate subsidy,,Investment aid for the promotion of energy from renewable sources (Art. 41),,1188259,1188259,EUR,25/07/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,24/01/2017
Netherlands,Netherlands,NL - EZ - DEI: Regeling gericht op Demonstratieprojecten op het gebied van energie en innovatie (2016),NL — MINISTRY OF ECONOMIC AFFAIRS — DEI: Demonstratieprojecten scheme focused on energy and innovation (2016),SA.44443,TM-10001687,65701291,ChainCraft Amsterdam B.V.,ChainCraft Amsterdam B.V.,Small and medium-sized entreprises,Noord-Holland,Manufacture of homogenised food preparations and dietetic food,Direct grant/ Interest rate subsidy,,Investment aid for energy efficiency measures (Art. 38),,2613405,2613405,EUR,20/09/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/05/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001809,61260452,Broekhuis Wisman V.O.F.,Broekhuis Wisman V.O.F.,Small and medium-sized entreprises,Overijssel,Raising of dairy cattle,Direct grant,,Environmental protection,,1056000,1056000,EUR,14/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,19/01/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001812,35000363,Koninklijke Ahold Delhaize N.V.,Delhaise Koninklijke Ahold N.V.,Only large enterprises,Noord-Holland,Activities of head offices,Direct grant,,Environmental protection,,1301994,1301994,EUR,04/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,19/01/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001818,17252133,A.W.J.M.Vugts,A.W.J.M.Vugts,Small and medium-sized entreprises,Noord-Brabant,Growing of other tree and bush fruits and nuts,Direct grant,,Environmental protection,,4104000,4104000,EUR,28/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,26/05/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001819,57690715,Nationaal Duurzaamheidsplan B.V.,National sustainability plan B.V.,Small and medium-sized entreprises,Zuid-Holland,Manufacture of electronic components,Direct grant,,Environmental protection,,644788,644788,EUR,17/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/05/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001820,18122297,De Efteling B.V.,The Efteling B.V.,Only large enterprises,Noord-Brabant,Activities of amusement parks and theme parks,Direct grant,,Environmental protection,,540001,540001,EUR,19/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/05/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001821,58565817,Pi2 DBMO B.V.,Pi2 DBMO B.V.,Only large enterprises,Noord-Holland,Construction of residential and non-residential buildings,Direct grant,,Environmental protection,,1175625,1175625,EUR,17/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/05/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001822,27114578,Bouw- en Exploitatiemaatschappij Bem B.V.,Construction and Exploitatiemaatschappij BEM B.V.,Small and medium-sized entreprises,Zuid-Holland,Rental and operating of own or leased real estate,Direct grant,,Environmental protection,,1550543,1550543,EUR,20/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/08/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001823,09218171,Maatschap Aleven-Berns,Aleven-Berns partnership,Small and medium-sized entreprises,Gelderland,"Growing of vegetables and melons, roots and tubers",Direct grant,,Environmental protection,,1101600,1101600,EUR,13/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/05/2017
Netherlands,Netherlands,NL_BZK_CSDO Grant scheme Urgencie areas North Brabant (DG AGRI),NL_BZK_CSDO Grant scheme Urgencie areas North Brabant (DG AGRI),SA.44984,TM-10001825,17242564,Maatschap Wijnen F.J.W.P. & Frawij B.V.,Partnership Wines F.J.W.P. & Frawij B.V.,Small and medium-sized entreprises,Noord-Brabant,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Aid for investments concerning the relocation of farm buildings (Article 16),,750000,750000,EUR,21/07/2016,provincie Noord-Brabant,Province of North Brabant,15/03/2017
Netherlands,Netherlands,Grant scheme urgency areas North Brabant (DG AGRI),Grant scheme urgency areas North Brabant (DG AGRI),SA.40332,TM-10001826,20151336,E.A.C. Jansens,Jansens E.A.C.,Small and medium-sized entreprises,Noord-Brabant,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Aid for investments concerning the relocation of farm buildings (Article 16),,704340,704340,EUR,25/07/2016,provincie Noord-Brabant,Province of North Brabant,15/03/2017
Netherlands,Netherlands,NL-EZ-B&I/I&K wijziging van de Regeling nationale EZ-subsidies in verband met aanpassingen aan de nieuwe Europese staatssteunkaders -  Internationaal Innoveren,NL-EZ-B & I/I & K amending the Regeling national EZ-subsidies in connection with adjustments to the new European staatssteunkaders — International Innoveren,SA.44447,TM-10001758,17060498,Philips Medical Systems Nederland B.V.,"Philips Nederland B.V., medical systems",Only large enterprises,Noord-Brabant,"Manufacture of instruments and appliances for measuring, testing and navigation",Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,1888852,EUR,19/09/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,06/03/2017
Netherlands,Netherlands,NL-EZ-B&I/I&K wijziging van de Regeling nationale EZ-subsidies in verband met aanpassingen aan de nieuwe Europese staatssteunkaders -  Internationaal Innoveren,NL-EZ-B & I/I & K amending the Regeling national EZ-subsidies in connection with adjustments to the new European staatssteunkaders — International Innoveren,SA.44447,TM-10001760,29031050,Technolution B.V.,Technolution B.V.,Small and medium-sized entreprises,Zuid-Holland,Computer programming activities,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,511688,EUR,19/09/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,06/03/2017
Netherlands,Netherlands,NL-EZ-B&I/I&K wijziging van de Regeling nationale EZ-subsidies in verband met aanpassingen aan de nieuwe Europese staatssteunkaders -  Internationaal Innoveren,NL-EZ-B & I/I & K amending the Regeling national EZ-subsidies in connection with adjustments to the new European staatssteunkaders — International Innoveren,SA.44447,TM-10001759,34083605,Sopheon N.V.,Sopheon N.V.,Small and medium-sized entreprises,Noord-Holland,Computer programming activities,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,581772,EUR,19/09/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,06/03/2017
Netherlands,Netherlands,NL-EZ-B&I/I&K wijziging van de Regeling nationale EZ-subsidies in verband met aanpassingen aan de nieuwe Europese staatssteunkaders -  Internationaal Innoveren,NL-EZ-B & I/I & K amending the Regeling national EZ-subsidies in connection with adjustments to the new European staatssteunkaders — International Innoveren,SA.44447,TM-10001762,17061150,Philips Lighting B.V.,Philips Lighting B.V.,Only large enterprises,Noord-Brabant,Manufacture of electric lighting equipment,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,802449,EUR,19/09/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,06/03/2017
Netherlands,Netherlands,Modification of Dutch SDE+ RES scheme,Modification of Dutch RES scheme SDE +,SA.39399,TM-10001792,66012066,Dong Energy Borssele 1 B.V.,DONG Energy Borssele NPP 1 B.V.,Only large enterprises,Zuid-Holland,Transmission of electricity,Direct grant,,Environmental protection,,1169933174,1169933174,EUR,05/07/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,03/01/2017
Netherlands,Netherlands,NL - EZ - DEI: Regeling gericht op Demonstratieprojecten op het gebied van energie en innovatie (2016),NL — MINISTRY OF ECONOMIC AFFAIRS — DEI: Demonstratieprojecten scheme focused on energy and innovation (2016),SA.44443,TM-10001688,09222453,ChainCraft B.V.,ChainCraft B.V.,Small and medium-sized entreprises,Noord-Holland,Manufacture of chemicals and chemical products,Direct grant/ Interest rate subsidy,,Investment aid for energy efficiency measures (Art. 38),,1012891,1012891,EUR,20/09/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/05/2017
Netherlands,Netherlands,NL-EZ-B&I/I&K wijziging van de Regeling nationale EZ-subsidies in verband met aanpassingen aan de nieuwe Europese staatssteunkaders -  Internationaal Innoveren,NL-EZ-B & I/I & K amending the Regeling national EZ-subsidies in connection with adjustments to the new European staatssteunkaders — International Innoveren,SA.44447,TM-10001757,17070621,NXP Semiconductors Netherlands B.V.,NXP Semiconductors Netherlands B.V.,Only large enterprises,Noord-Brabant,Manufacture of electronic components,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,670320,EUR,19/09/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,06/03/2017
Netherlands,Netherlands,Modification of Dutch SDE+ RES scheme,Modification of Dutch RES scheme SDE +,SA.39399,TM-10001791,66012066,Dong Energy Borssele 1 B.V.,DONG Energy Borssele NPP 1 B.V.,Only large enterprises,Zuid-Holland,Transmission of electricity,Direct grant,,Environmental protection,,1134815900,1134815900,EUR,05/07/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,03/01/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001794,05043978,ENGIE Energie Nederland N.V.,Engie Energy Nederland N.V.,Only large enterprises,Zuid-Holland,Production of electricity,Direct grant,,Environmental protection,,296443850,296443850,EUR,06/07/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,03/01/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10001802,34170804,T & A Engineering B.V.,T & A Engineering B.V.,Small and medium-sized entreprises,Noord-Holland,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,1326060,EUR,14/07/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,19/01/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001807,16074468,B.V. Steenfabriek Hedikhuizen,E.g. Steenfabriek Hedikhuizen,Only large enterprises,Noord-Brabant,"Manufacture of bricks, tiles and construction products, in baked clay",Direct grant,,Environmental protection,,2685199,2685199,EUR,24/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,19/01/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001808,01066490,C. de Wolff Konstruktiebedrijf,C. the Wolff Konstruktiebedrijf,Small and medium-sized entreprises,Friesland (NL),Manufacture of metal structures and parts of structures,Direct grant,,Environmental protection,,3123630,3123630,EUR,24/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,19/01/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001810,39095438,Growind B.V.,Growind B.V.,Only large enterprises,Flevoland,Production of electricity,Direct grant,,Environmental protection,,20288400,20288400,EUR,25/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,19/01/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001811,66894913,EWT Directwind NL2 B.V.,EWT Directwind NL2 B.V.,Only large enterprises,Utrecht,Production of electricity,Direct grant,,Environmental protection,,1171800,1171800,EUR,21/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,19/01/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001814,51513900,Maatschap van Ass,A partnership of Ass,Small and medium-sized entreprises,Limburg (NL),Raising of poultry,Direct grant,,Environmental protection,,874800,874800,EUR,21/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/08/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001815,05078055,Hogenkamp-Fokvarkens,Hogenkamp-Fokvarkens,Small and medium-sized entreprises,Overijssel,Wholesale of live animals,Direct grant,,Environmental protection,,648000,648000,EUR,21/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/08/2017
Netherlands,Netherlands,SDE +,THE SDE + SCHEME,SA.34411,TM-10001816,27114578,Bouw- en Exploitatiemaatschappij Bem B.V.,Construction and Exploitatiemaatschappij BEM B.V.,Small and medium-sized entreprises,Zuid-Holland,Rental and operating of own or leased real estate,Direct grant,,Environmental protection,,1300455,1300455,EUR,20/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,22/08/2017
Netherlands,Netherlands,"Subsidy scheme Operational Program Zuid-Nederland 2014-2020, para 2 and 3","Subsidy scheme Operational Program Zuid-Nederland 2014-2020, para 2 and 3",SA.41166,TM-10002079,16066825,Hutten Groep B.V.,Cabins Group B.V.,Only large enterprises,Noord-Brabant,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,519503,519503,EUR,21/09/2016,provincie Noord-Brabant,Province of North Brabant,15/03/2017
Netherlands,Netherlands,"Subsidy scheme Operational Program Zuid-Nederland 2014-2020, para 2 and 3","Subsidy scheme Operational Program Zuid-Nederland 2014-2020, para 2 and 3",SA.41166,TM-10002078,51278871,Technische Universiteit Eindhoven,Technical University of Eindhoven,Only large enterprises,Noord-Brabant,Research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,652664,652664,EUR,21/09/2016,provincie Noord-Brabant,Province of North Brabant,15/03/2017
Netherlands,Netherlands,"Subsidy scheme Operational Program Zuid-Nederland 2014-2020, para 2 and 3","Subsidy scheme Operational Program Zuid-Nederland 2014-2020, para 2 and 3",SA.41166,TM-10002076,54843219,SMART Photonics B.V,Smart Photonics B.V,Small and medium-sized entreprises,Noord-Brabant,"Manufacture of computer, electronic and optical products",Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,752814,752814,EUR,07/07/2016,provincie Noord-Brabant,Province of North Brabant,15/03/2017
Netherlands,Netherlands,"Subsidy scheme Operational Program Zuid-Nederland 2014-2020, para 2 and 3","Subsidy scheme Operational Program Zuid-Nederland 2014-2020, para 2 and 3",SA.41166,TM-10002077,17089996,Symcon B.V.,Symcon B.V.,Small and medium-sized entreprises,Noord-Brabant,Manufacture of chemicals and chemical products,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,886035,886035,EUR,20/07/2016,provincie Noord-Brabant,Province of North Brabant,15/03/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002769,17108431,Xeltis B.V.,Xeltis B.V.,Small and medium-sized entreprises,Noord-Brabant,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,7401016,EUR,13/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002770,57882177,Vitalnext B.V.,Vitalnext B.V.,Small and medium-sized entreprises,Utrecht,"Wholesale of other food, including fish, crustaceans and molluscs",Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,562590,EUR,15/12/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002771,64786560,Gadeta B.V.,Gadeta B.V.,Small and medium-sized entreprises,Utrecht,Research and experimental development on biotechnology,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,2192000,EUR,19/10/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002774,09145241,HyGear Technology and Services B.V.,HyGear Technology and Services B.V.,Small and medium-sized entreprises,Gelderland,Business and other management consultancy activities,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,1777410,EUR,16/12/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002772,66803713,Adoptiq B.V.,Adoptiq B.V.,Small and medium-sized entreprises,Noord-Holland,Media representation,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,2025000,EUR,26/09/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002773,51261626,SynAffix B.V.,SynAffix B.V.,Small and medium-sized entreprises,Noord-Brabant,Manufacture of other organic basic chemicals,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,2334576,EUR,19/12/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002775,59072814,CTcue B.V.,CTcue B.V.,Small and medium-sized entreprises,Noord-Holland,Computer programming activities,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,644254,EUR,16/12/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002778,17197767,Fistuca B.V.,Fistuca B.V.,Small and medium-sized entreprises,Noord-Brabant,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,2993544,EUR,12/12/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,NL_BZK_CSDO_LB Scholing instroom VDL Nedcar 2016 (DG COMP),2016 inflows Scholing NL_BZK_CSDO_LB VDL NedCar (DG COMP),SA.46975,TM-10002875,14027374,VDL NedCar,VDL NedCar,Only large enterprises,Limburg (NL),Manufacture of motor vehicles,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,700000,EUR,22/11/2016,provincie Limburg,Province of Limburg,06/02/2017
Netherlands,Netherlands,Regeling groenprojecten 2016,Scheme groenprojecten 2016,SA.45145,TM-10002877,64398986,Hotel Jakarta Beheer B.V,Hotel in Jakarta Beheer B.V.,Only large enterprises,NOORD-NEDERLAND,Activities of holding companies,Tax advantage or tax exemption,,Investment aid enabling undertakings to go beyond Union standards for environmental protection or increase the level of environmental protection in the absence of Union standards (Art. 36),,,"500,000 - 1,000,000",EUR,28/11/2016,Ministerie van Infrastructuur en Milieu,Ministry of Infrastructure and the Environment,24/02/2017
Netherlands,Netherlands,"NL-EZ-B&I/I&K Wijziging van de Regeling nationale EZ-subsidies, houdende verlenging van titel 3.9  betreffende  Innovatiekredieten","NL-EZ-B & I/I & K Amendment of the IDA, extending national EZ-subsidies concerning innovatiekredieten Title 3.9",SA.47335,TM-10002780,09206362,Xenikos B.V.,Xenikos B.V.,Small and medium-sized entreprises,Gelderland,Research and experimental development on biotechnology,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,1001954,EUR,09/12/2016,Ministerie van Economische Zaken,Ministry of Economic Affairs,08/03/2017
Netherlands,Netherlands,NL_BZK_CSDO KvW-00084 Productielijn voor grootschalige groei en stress Haematococcus pluvialis,NL_BZK_CSDO KvW-00084 production line for large scale growth and stress Haematococcus pluvialis,SA.46314,TM-10002995,27253664,Tendris Solutions B.V.,Tendris Solutions B.V.,Small and medium-sized entreprises,WEST-NEDERLAND,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,617748,EUR,10/08/2016,Kansen voor West,Opportunities for West,15/03/2017
