Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10003856,20152423587,MAHLE Behr Luxembourg Sàrl,﻿Mahle Behr Luxembourg Sàrl,Only large enterprises,Luxembourg,Manufacture of parts and accessories for motor vehicles,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,638000,EUR,14/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,27/03/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10003862,1989 2202 187,ROTAREX S.A.,﻿ROTAREX S.A.,Only large enterprises,Luxembourg,Manufacture of other taps and valves,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,700000,EUR,23/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,02/05/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10003864,1989 2202 187,ROTAREX S.A.,﻿ROTAREX S.A.,Only large enterprises,Luxembourg,Manufacture of other taps and valves,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,800000,EUR,23/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,02/05/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10015828,19822200519,EUROFOIL LUXEMBOURG SA,﻿EUROFOIL LUXEMBOURG SA,Only large enterprises,Luxembourg,Aluminium production,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,511013,EUR,14/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,02/05/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10015842,19492200045,GOODYEAR S.A,﻿GOODYEAR S.A,Only large enterprises,Luxembourg,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,2125040,EUR,23/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,02/05/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10015847,19792200403,Delphi Automotive Systems Luxembourg S.A.,﻿Delphi Automotive Systems Luxembourg S.A.,Only large enterprises,Luxembourg,Manufacture of electrical and electronic equipment for motor vehicles,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,1026000,EUR,14/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,02/05/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10003857,20152423587,MAHLE Behr Luxembourg Sàrl,﻿Mahle Behr Luxembourg Sàrl,Only large enterprises,Luxembourg,Manufacture of parts and accessories for motor vehicles,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,631000,EUR,14/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,27/03/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10003858,1989 2202 187,ROTAREX S.A.,﻿ROTAREX S.A.,Only large enterprises,Luxembourg,Manufacture of other taps and valves,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,995000,EUR,23/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,02/05/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10015846,19492200045,GOODYEAR S.A,﻿GOODYEAR S.A,Only large enterprises,Luxembourg,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,2700000,EUR,23/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,02/05/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10003783,19202200128,Paul Wurth S.A.,﻿Paul Wurth S.A.,Only large enterprises,Luxembourg,Manufacture of basic iron and steel and of ferro-alloys,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,775500,EUR,13/09/2016,Ministère de l'Economie,Ministry of Economic Affairs,08/03/2017
Luxembourg,Luxembourg,Prolongation du régime d'aide à la protection de l'environnement et à l'utilisation rationnelle des ressources naturelles,Prolongation of aid scheme for environmental protection and the rational use of natural resources,SA.44157,TM-10003987,19922200842,Carlex Glass Luxembourg SA,﻿Carlex Glass Luxembourg SA,Only large enterprises,Luxembourg,Shaping and processing of flat glass,Direct grant/ Interest rate subsidy,,Investment aid for energy efficiency measures (Art. 38),,,2318000,EUR,09/11/2016,Ministère de l'Economie,Ministry of Economic Affairs,27/03/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10034358,20082235702,LOGOS IT Services S.A.,﻿Logos IT Services S.A.,Small and medium-sized entreprises,Luxembourg,Other software publishing,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,1149000,EUR,21/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,04/05/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (Chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (Art.11),Prolongation of the aid scheme for research and development projects or programmes (Chapter 2) and the system of aid for process and organisational innovation in services (Art. 11),SA.44155,TM-10035990,20152101474,Roamatic S.àr.l. & Cie S.e.c.s.,﻿Roamatic S.à r.l. & Cie S.e.c.s.,Small and medium-sized entreprises,Luxembourg,"Data processing, hosting and related activities",Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,505000,EUR,23/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,12/06/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (art.11),Prolongation du régime d’aide aux projets or programme de recherche-développement (chapitre 2) et du régime d’aide à l’innovation de Procédé et d’organisation of the part of the services (art.11),SA.47235,TM-10081635,19492200045,GOODYEAR S.A,﻿GOODYEAR S.A,Only large enterprises,Luxembourg,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,5407788,EUR,01/06/2017,Ministère de l'Economie,Ministry of Economic Affairs,26/10/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (art.11),Prolongation du régime d’aide aux projets or programme de recherche-développement (chapitre 2) et du régime d’aide à l’innovation de Procédé et d’organisation of the part of the services (art.11),SA.47235,TM-10081638,19492200045,GOODYEAR S.A,﻿GOODYEAR S.A,Only large enterprises,Luxembourg,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,2834072,EUR,01/06/2017,Ministère de l'Economie,Ministry of Economic Affairs,26/10/2017
Luxembourg,Luxembourg,Modification du soutien aux SER au Luxembourg,Modification du soutien aux SER au Luxembourg,SA.43128,TM-10080811,B169659,OEKOSTROUM WEILER S.A.,OEKOSTROUM WEILER S.A.,Small and medium-sized entreprises,Luxembourg,Production of electricity,Other (Aides au fonctionnement),Operating aid,Environmental protection,,,37073700,EUR,14/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,11/10/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (art.11),Prolongation du régime d’aide aux projets or programme de recherche-développement (chapitre 2) et du régime d’aide à l’innovation de Procédé et d’organisation of the part of the services (art.11),SA.47235,TM-10081645,1979 2200 403,Delphi Automotive Systems S.A.,﻿Delphi Automotive Systems S.A.,Only large enterprises,Luxembourg,Manufacture of electrical and electronic equipment for motor vehicles,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,829200,EUR,01/06/2017,Ministère de l'Economie,Ministry of Economic Affairs,26/10/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (art.11),Prolongation du régime d’aide aux projets or programme de recherche-développement (chapitre 2) et du régime d’aide à l’innovation de Procédé et d’organisation of the part of the services (art.11),SA.47235,TM-10081666,20142473497,KÖHL S.àr.l.,﻿Köhl S.à r.l.,Only large enterprises,Luxembourg,"Manufacture of electric motors, generators and transformers",Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,547800,EUR,01/06/2017,Ministère de l'Economie,Ministry of Economic Affairs,26/10/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (art.11),Prolongation du régime d’aide aux projets or programme de recherche-développement (chapitre 2) et du régime d’aide à l’innovation de Procédé et d’organisation of the part of the services (art.11),SA.47235,TM-10080833,20152214473,INVESTIFY S.A.,﻿INVESTY S.A.,Small and medium-sized entreprises,Luxembourg,"Other activities auxiliary to financial services, except insurance and pension funding",Direct grant/ Interest rate subsidy,,Aid for process and organisational innovation (Art. 29),,,821600,EUR,07/04/2017,Ministère de l'Economie,Ministry of Economic Affairs,29/09/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (art.11),Prolongation du régime d’aide aux projets or programme de recherche-développement (chapitre 2) et du régime d’aide à l’innovation de Procédé et d’organisation of the part of the services (art.11),SA.47235,TM-10081636,19492200045,GOODYEAR S.A,﻿GOODYEAR S.A,Only large enterprises,Luxembourg,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,5131480,EUR,01/06/2017,Ministère de l'Economie,Ministry of Economic Affairs,26/10/2017
Luxembourg,Luxembourg,Prolongation du régime d''aide aux projets ou programmes de recherche-développement (chapitre 2) et du régime d''aide à l''innovation de procédé et d''organisation dans les services (art.11),Prolongation du régime d’aide aux projets or programme de recherche-développement (chapitre 2) et du régime d’aide à l’innovation de Procédé et d’organisation of the part of the services (art.11),SA.47235,TM-10081639,19492200045,GOODYEAR S.A,﻿GOODYEAR S.A,Only large enterprises,Luxembourg,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,3868219,EUR,01/06/2017,Ministère de l'Economie,Ministry of Economic Affairs,26/10/2017
Luxembourg,Luxembourg,Modification du soutien aux SER au Luxembourg,Modification du soutien aux SER au Luxembourg,SA.43128,TM-10080812,B169659,OEKOSTROUM WEILER S.A.,OEKOSTROUM WEILER S.A.,Small and medium-sized entreprises,Luxembourg,Production of electricity,Other (Aides au fonctionnement),Operating aid,Environmental protection,,,14829480,EUR,14/12/2016,Ministère de l'Economie,Ministry of Economic Affairs,11/10/2017
Luxembourg,Luxembourg,Regime d'aide au PME Industrie,Regime d’aide au PMU,SA.7544,TM-10092293,20052410631,Gilles Tooling S.àr.l.,﻿Gilles Tooling S.à r.l.,Small and medium-sized entreprises,Luxembourg,Manufacture of motorcycles,Direct grant,,SMEs,,,1530000,EUR,22/09/2017,Ministère de l'Economie,Ministère de l’Economie,08/03/2018
Luxembourg,Luxembourg,"Loi du 17 mai 2017 ayant pour objet1. le renouvellement des régimes d''aides à la recherche, au développement et à l''innovation;2. les missions de l''Agence nationale pour la promotion de l''innovation et de la recherche et modifiant la loi mo","Loi du 17 May 2017 objet1. ayant pour le renouvellement des régimes d ‘aides à la recherche, au développement et à l’innovation”; 2. les missions de l’ Agence nationale pour la promotion de l’innovation et de la recherche et modifiant la loi mo",SA.48476,TM-10092242,19922200842,CARLEX GLASS LUXEMBOURG S.A.,﻿CARLEX GLASS LUXEMBOURG S.A.,Only large enterprises,LUXEMBOURG,Shaping and processing of flat glass,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,1274694,EUR,22/09/2017,Ministère de l'Economie,Ministry of Economic Affairs,08/03/2018
Luxembourg,Luxembourg,"Loi du 17 mai 2017 ayant pour objet1. le renouvellement des régimes d''aides à la recherche, au développement et à l''innovation;2. les missions de l''Agence nationale pour la promotion de l''innovation et de la recherche et modifiant la loi mo","Loi du 17 May 2017 objet1. ayant pour le renouvellement des régimes d ‘aides à la recherche, au développement et à l’innovation”; 2. les missions de l’ Agence nationale pour la promotion de l’innovation et de la recherche et modifiant la loi mo",SA.48476,TM-10094041,20172208615,Utopian Future Technologies S.A.,﻿Utopian Future Technologies S.A.,Small and medium-sized entreprises,LUXEMBOURG,Engineering activities and related technical consultancy,Direct grant/ Interest rate subsidy,,Aid for start-ups (Art. 22),,,800000,EUR,15/12/2017,Ministère de l'Economie,Ministère de l’Economie,18/05/2018
Luxembourg,Luxembourg,"Loi du 17 mai 2017 ayant pour objet1. le renouvellement des régimes d''aides à la recherche, au développement et à l''innovation;2. les missions de l''Agence nationale pour la promotion de l''innovation et de la recherche et modifiant la loi mo","Loi du 17 May 2017 objet1. ayant pour le renouvellement des régimes d ‘aides à la recherche, au développement et à l’innovation”; 2. les missions de l’ Agence nationale pour la promotion de l’innovation et de la recherche et modifiant la loi mo",SA.48476,TM-10094051,20122220096,FlenHealh S.A.,﻿FlenHealh S.A.,Small and medium-sized entreprises,Luxembourg,Research and experimental development on biotechnology,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,963643,EUR,24/11/2017,Ministère de l'Economie,Ministère de l’Economie,18/05/2018
Luxembourg,Luxembourg,"Loi du 17 mai 2017 ayant pour objet1. le renouvellement des régimes d''aides à la recherche, au développement et à l''innovation;2. les missions de l''Agence nationale pour la promotion de l''innovation et de la recherche et modifiant la loi mo","Loi du 17 May 2017 objet1. ayant pour le renouvellement des régimes d ‘aides à la recherche, au développement et à l’innovation”; 2. les missions de l’ Agence nationale pour la promotion de l’innovation et de la recherche et modifiant la loi mo",SA.48476,TM-10094053,19792200403,Delphi Automotive Systems Luxembourg S.A.,﻿Delphi Automotive Systems Luxembourg S.A.,Only large enterprises,Luxembourg,Manufacture of electrical and electronic equipment for motor vehicles,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,2097682,EUR,15/12/2017,Ministère de l'Economie,Ministry of Economic Affairs,18/05/2018
Luxembourg,Luxembourg,Modification du soutien aux SER au Luxembourg,Modification du soutien aux SER au Luxembourg,SA.43128,TM-10095815,LU23238809,ENOVOS LUXEMBOURG,ENOVOS LUXEMBOURG,Only large enterprises,Luxembourg,Production of electricity,Other (tarifs d'injection),feed-in tariffs,Environmental protection,,,13981500,EUR,19/12/2017,Ministère de l'Economie,Ministère de l’Economie,26/03/2018
Luxembourg,Luxembourg,Modification du soutien aux SER au Luxembourg,Modification du soutien aux SER au Luxembourg,SA.43128,TM-10095802,LU25053185,KRONOSPAN,KRONOSPAN,Only large enterprises,Luxembourg,Production of electricity,Other (tarifs d'injection),feed-in tariffs,Environmental protection,,,199920000,EUR,27/02/2017,Ministère de l'Economie,Ministère de l’Economie,26/03/2018
Luxembourg,Luxembourg,Modification du soutien aux SER au Luxembourg,Modification du soutien aux SER au Luxembourg,SA.43128,TM-10095818,LU14774909,LUXENERGIE,LUXENERGIE,Small and medium-sized entreprises,Luxembourg,Production of electricity,Other (tarifs d'injection),feed-in tariffs,Environmental protection,,,64281000,EUR,16/06/2017,Ministère de l'Economie,Ministère de l’Economie,26/03/2018
Luxembourg,Luxembourg,"Loi du 17 mai 2017 ayant pour objet1. le renouvellement des régimes d''aides à la recherche, au développement et à l''innovation;2. les missions de l''Agence nationale pour la promotion de l''innovation et de la recherche et modifiant la loi mo","Loi du 17 May 2017 objet1. ayant pour le renouvellement des régimes d ‘aides à la recherche, au développement et à l’innovation”; 2. les missions de l’ Agence nationale pour la promotion de l’innovation et de la recherche et modifiant la loi mo",SA.48476,TM-10098028,20072241208,IEE International Electronics & Engineering S.A.,﻿EEI International Electronics & Engineering S.A.,Only large enterprises,Luxembourg,Manufacture of other parts and accessories for motor vehicles,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,1299137,EUR,24/11/2017,Ministère de l'Economie,Ministère de l’Economie,18/05/2018
Luxembourg,Luxembourg,"Loi du 17 mai 2017 ayant pour objet1. le renouvellement des régimes d''aides à la recherche, au développement et à l''innovation;2. les missions de l''Agence nationale pour la promotion de l''innovation et de la recherche et modifiant la loi mo","Loi du 17 May 2017 objet1. ayant pour le renouvellement des régimes d ‘aides à la recherche, au développement et à l’innovation”; 2. les missions de l’ Agence nationale pour la promotion de l’innovation et de la recherche et modifiant la loi mo",SA.48476,TM-10098027,20072241208,IEE International Electronics & Engineering S.A.,﻿EEI International Electronics & Engineering S.A.,Only large enterprises,Luxembourg,Manufacture of other parts and accessories for motor vehicles,Direct grant/ Interest rate subsidy,,Fundamental research (Art. 25(2)(a)),,,2091919,EUR,24/11/2017,Ministère de l'Economie,Ministère de l’Economie,18/05/2018
Luxembourg,Luxembourg,"Loi du 17 mai 2017 ayant pour objet1. le renouvellement des régimes d''aides à la recherche, au développement et à l''innovation;2. les missions de l''Agence nationale pour la promotion de l''innovation et de la recherche et modifiant la loi mo","Loi du 17 May 2017 objet1. ayant pour le renouvellement des régimes d ‘aides à la recherche, au développement et à l’innovation”; 2. les missions de l’ Agence nationale pour la promotion de l’innovation et de la recherche et modifiant la loi mo",SA.48476,TM-10097938,19792200403,Delphi Automotive Systems Luxembourg S.A.,﻿Delphi Automotive Systems Luxembourg S.A.,Only large enterprises,Luxembourg,Manufacture of electrical and electronic equipment for motor vehicles,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,,553556,EUR,15/12/2017,Ministère de l'Economie,Ministry of Economic Affairs,18/05/2018
Luxembourg,Luxembourg,"Loi du 17 mai 2017 ayant pour objet1. le renouvellement des régimes d''aides à la recherche, au développement et à l''innovation;2. les missions de l''Agence nationale pour la promotion de l''innovation et de la recherche et modifiant la loi mo","Loi du 17 May 2017 objet1. ayant pour le renouvellement des régimes d ‘aides à la recherche, au développement et à l’innovation”; 2. les missions de l’ Agence nationale pour la promotion de l’innovation et de la recherche et modifiant la loi mo",SA.48476,TM-10097940,20152468424,Husky Injection Molding Systems Luxembourg IP Development S.à r.l.,﻿Husky Injecting Systems Luxembourg IP Development S.à r.l.,Only large enterprises,Luxembourg,Manufacture of plastics and rubber machinery,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,3424988,EUR,24/11/2017,Ministère de l'Economie,Ministry of Economic Affairs,18/05/2018
