Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
Austria,Austria,"promotion of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH) ","set of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH)",SA.40739,TM-10001382,ATU31116306,D. Swarovski KG,D. Swarovski KG,Only large enterprises,Tirol,"Manufacture and processing of other glass, including technical glassware",Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,510700,510700,EUR,05/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,Programm zur Förderung von Gründung und Aufbau innovativer Unternehmen (Seedfinancing-Richtlinie 2015),Programme to support the creation and development of innovative enterprises (Seedfinancing-Directive 2015),SA.43123,TM-10001422,FN 448974g,MacroArray Diagnostics GmbH,MacroArray Diagnostics GmbH,Small and medium-sized entreprises,Wien,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Aid for start-ups (Art. 22),,800000,800000,EUR,26/09/2016,Austria Wirtschaftsservice GmbH (AWS),Austria Wirtschaftsservice GmbH (AWS),19/12/2016
Austria,Austria,Programm zur Förderung von Gründung und Aufbau innovativer Unternehmen (Seedfinancing-Richtlinie 2015),Programme to support the creation and development of innovative enterprises (Seedfinancing-Directive 2015),SA.43123,TM-10001418,FN 443146k,Rapperstorfer Automation GmbH,Rapperstorfer Automation GmbH,Small and medium-sized entreprises,Oberösterreich,"Manufacture of machinery for mining, quarrying and construction",Direct grant/ Interest rate subsidy,,Aid for start-ups (Art. 22),,520000,520000,EUR,13/07/2016,Austria Wirtschaftsservice GmbH (AWS),Austria Wirtschaftsservice GmbH (AWS),19/12/2016
Austria,Austria,Programm zur Förderung von Gründung und Aufbau innovativer Unternehmen (Seedfinancing-Richtlinie 2015),Programme to support the creation and development of innovative enterprises (Seedfinancing-Directive 2015),SA.43123,TM-10001424,FN 420719f,SCARLETRED Holding GmbH,SCARLETRED Holding GmbH,Small and medium-sized entreprises,Wien,Research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Aid for start-ups (Art. 22),,800000,800000,EUR,12/07/2016,Austria Wirtschaftsservice GmbH (AWS),Austria Wirtschaftsservice GmbH (AWS),19/12/2016
Austria,Austria,"promotion of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH) ","set of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH)",SA.40739,TM-10001517,ATU22676502,TRUMPF Maschinen Austria GmbH & Co. KG.,Trumps machines Austria GmbH & Co. kg.,Only large enterprises,Oberösterreich,Manufacture of metal forming machinery,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,1447000,1447000,EUR,05/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,Programm zur Förderung von Gründung und Aufbau innovativer Unternehmen (Seedfinancing-Richtlinie 2015),Programme to support the creation and development of innovative enterprises (Seedfinancing-Directive 2015),SA.43123,TM-10001399,FN 440362t,Geoprospectors GmbH,Geoprospectors GmbH,Small and medium-sized entreprises,Niederösterreich,"Manufacture of instruments and appliances for measuring, testing and navigation",Direct grant/ Interest rate subsidy,,Aid for start-ups (Art. 22),,600000,600000,EUR,12/07/2016,Austria Wirtschaftsservice GmbH (AWS),Austria Wirtschaftsservice GmbH (AWS),19/12/2016
Austria,Austria,"promotion of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH) ","set of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH)",SA.40739,TM-10001383,ATU31116306,D. Swarovski KG,D. Swarovski KG,Only large enterprises,Tirol,"Manufacture and processing of other glass, including technical glassware",Loan/ Repayable advances,,Experimental development (Art. 25(2)(c)),,1371000,14128,EUR,05/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,Programm zur Förderung von Gründung und Aufbau innovativer Unternehmen (Seedfinancing-Richtlinie 2015),Programme to support the creation and development of innovative enterprises (Seedfinancing-Directive 2015),SA.43123,TM-10001420,FN 436079v,Accanis Biotech F&E GmbH & Co KG,Accanis Biotech F & E GmbH & Co KG,Small and medium-sized entreprises,Wien,Research and experimental development on biotechnology,Direct grant/ Interest rate subsidy,,Aid for start-ups (Art. 22),,800000,800000,EUR,22/09/2016,Austria Wirtschaftsservice GmbH (AWS),Austria Wirtschaftsservice GmbH (AWS),19/12/2016
Austria,Austria,FFG-RL KMU ,FFG-RL SME,SA.40740,TM-10001674,ATU45295700,LASCO Heutechnik GmbH,Lasco Heutechnik GmbH,Small and medium-sized entreprises,Oberösterreich,"Wholesale of agricultural machinery, equipment and supplies",Loan/ Repayable advances,,Experimental development (Art. 25(2)(c)),,231000,5774,EUR,05/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,FFG-RL KMU ,FFG-RL SME,SA.40740,TM-10001675,ATU68572225,USound GmbH,USound GmbH,Small and medium-sized entreprises,Steiermark,Other information technology and computer service activities,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,707000,707000,EUR,05/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,FFG-RL KMU ,FFG-RL SME,SA.40740,TM-10001676,ATU68572225,USound GmbH,USound GmbH,Small and medium-sized entreprises,Steiermark,Other information technology and computer service activities,Loan/ Repayable advances,,Experimental development (Art. 25(2)(c)),,668000,12653,EUR,05/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,Themen-FTI-Richtlinie,Topic FTI Directive,SA.40732,TM-10001677,ATU46981707,Infineon Technologies Austria AG,Infineon Technologies Austria AG,Only large enterprises,Kärnten,Manufacture of electronic components,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,1017834,1017834,EUR,20/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,"promotion of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH) ","set of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH)",SA.40739,TM-10001521,ATU36793608,ENGEL AUSTRIA GmbH,Engel AUSTRIA GmbH,Only large enterprises,Oberösterreich,Manufacture of plastics and rubber machinery,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,563000,563000,EUR,19/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,"promotion of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH) ","set of applied research, development and innovation on the basis of the Austrian Research Promotion Agency (mbH)",SA.40739,TM-10001522,ATU36793608,ENGEL AUSTRIA GmbH,Engel AUSTRIA GmbH,Only large enterprises,Oberösterreich,Manufacture of plastics and rubber machinery,Guarantee (where appropriate with a reference to the Commission decision (10)),,Experimental development (Art. 25(2)(c)),,859500,25785,EUR,19/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,Young Enterpreneurs Initiative of Austria-aws-Gründerfonds,Young Enterpreneurs Initiative of Austria-aws-Gründerfonds,SA.35891,TM-10001535,ATU65476512,Themis Bioscience GmbH,THEMIS Bioscience GmbH,Small and medium-sized entreprises,Wien,Research and experimental development on biotechnology,Provision of risk capital,,SMEs,,705849,1,EUR,16/11/2016,Austria Wirtschaftsservice GmbH (AWS),Austria Wirtschaftsservice GmbH (AWS),20/12/2016
Austria,Austria,Themen-FTI-Richtlinie,Topic FTI Directive,SA.40732,TM-10001520,ATU28752908,AVL List GmbH,AVL List GmbH,Only large enterprises,Steiermark,Engineering activities and related technical consultancy,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,803327,803327,EUR,15/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,Themen-FTI-Richtlinie,Topic FTI Directive,SA.40732,TM-10001523,ATU67586711,MAGNA STEYR Engineering AG & Co KG,Magna Steyr Engineering AG & Co KG,Only large enterprises,Steiermark,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,581958,581958,EUR,04/08/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,FFG-RL Offensiv ,FFG-RL open,SA.40738,TM-10001518,ATU43630406,voestalpine Tubulars GmbH & Co KG,voestalpine Tubulars GmbH & Co KG,Only large enterprises,Steiermark,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,748000,748000,EUR,05/07/2016,Österreichische Förderungsgesellschaft mbH (FFG),Österreichische Fördergesellschaft mbH (FFG),23/12/2016
Austria,Austria,"Richtlinie des Landes Oberösterreich zur Förderung der wirtschaftlich-technischen Forschung, Technologieentwicklung und Innovation von OÖ. Forschungseinrichtungen (FTI OÖ Forschungseinrichtungen)für den Zeitraum 01.07.2015-30.06.2021","Directive of the State of Upper Austria on the promotion of economic and technical research, technology development and innovation of OÖ. Research organisations (FTI) for the period 01.07.2015-30.06.2021",SA.42336,TM-10001728,FN 30414t,Transfercenter für Kunststofftechnik GmbH,Transfer Centre for Plastic Engineering GmbH,Only large enterprises,Oberösterreich,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Fundamental research (Art. 25(2)(a)),,2100009,2100009,EUR,04/07/2016,"Land der Oberösterreichischen Landesregierung, Direktion für Landesplanung, wirtschaftliche und ländliche Entwicklung, Abteilung ""Wirtschaft""","Country of the Upper Austrian Provincial Government, Directorate for Land Planning, Economic and Rural Development, Department for Economic Affairs",29/12/2016
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001898,ATU23414605,Reinhaltungsverband Großraum Laakirchen,ReinCompliance Association Greater Laakirchen,Small and medium-sized entreprises,Oberösterreich,Sewerage,Direct grant/ Interest rate subsidy,,Investment aid for the promotion of energy from renewable sources (Art. 41),,1500000,1500000,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001906,ATU37904808,Lenzing Fibers GmbH,Lenzing Fibers GmbH,Only large enterprises,Burgenland (AT),Manufacture of chemicals and chemical products,Direct grant/ Interest rate subsidy,,Investment aid enabling undertakings to go beyond Union standards for environmental protection or increase the level of environmental protection in the absence of Union standards (Art. 36),,500000,500000,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001897,ATU35539707,"""11er"" Verwaltungs GmbH",‘11er’ Verwaltungs GmbH,Only large enterprises,Vorarlberg,Manufacture of food products,Direct grant/ Interest rate subsidy,,Investment aid for the promotion of energy from renewable sources (Art. 41),,1444623,1444623,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001900,ATU28621809,Energie Steiermark Wärme GmbH,Energie Steiermark Heat GmbH,Only large enterprises,Steiermark,"Electricity, gas, steam and air conditioning supply",Direct grant/ Interest rate subsidy,,Investment aid for the promotion of energy from renewable sources (Art. 41),,910254,910254,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001901,ATU14695702,Prefa Aluminiumprodukte Gesellschaft m.b.H.,Prefa Aluminium products Gesellschaft m.b.H.,Only large enterprises,Niederösterreich,Manufacture of basic metals,Direct grant/ Interest rate subsidy,,Investment aid enabling undertakings to go beyond Union standards for environmental protection or increase the level of environmental protection in the absence of Union standards (Art. 36),,973041,973041,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001902,ATU45835208,Greiner Bio-One GmbH,Greiner Bio-One GmbH,Only large enterprises,Oberösterreich,Manufacture of chemicals and chemical products,Direct grant/ Interest rate subsidy,,Investment aid enabling undertakings to go beyond Union standards for environmental protection or increase the level of environmental protection in the absence of Union standards (Art. 36),,500000,500000,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001903,ATU23319807,Kirchdorfer Zementwerk Hofmann Gesellschaft m.b.H.,Kirchdorfer Zementwerk Hofmann Gesellschaft m.b.H.,Only large enterprises,Oberösterreich,Other manufacturing,Direct grant/ Interest rate subsidy,,Investment aid for energy efficiency measures (Art. 38),,1470000,1470000,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001907,ATU50345005,Nettingsdorfer Papierfabrik AG & Co KG,Nettingsdorfer Papierfabrik AG & Co KG,Only large enterprises,Oberösterreich,Manufacture of paper and paper products,Direct grant/ Interest rate subsidy,,Investment aid enabling undertakings to go beyond Union standards for environmental protection or increase the level of environmental protection in the absence of Union standards (Art. 36),,500000,500000,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Umweltförderung im Inland,Domestic environmental support,SA.41223,TM-10001908,ATU36906808,voestalpine Stahl Donawitz GmbH,voestalpine Stahl Donawitz GmbH,Only large enterprises,Steiermark,Manufacture of basic metals,Direct grant/ Interest rate subsidy,,Investment aid for energy efficiency measures (Art. 38),,1208088,1208088,EUR,01/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Klimafonds-Umweltförderung (KLI.EN-F-UF),Climate Fund Environmental Support (KLI.EN-F-UF),SA.41225,TM-10001916,ATU63007203,solar.nahwaerme.at Energiecontracting GmbH,solar.nahwaerme.at Energiecontracting GmbH,Small and medium-sized entreprises,Steiermark,"Electricity, gas, steam and air conditioning supply",Direct grant/ Interest rate subsidy,,Investment aid for the promotion of energy from renewable sources (Art. 41),,656375,656375,EUR,16/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Klimafonds-Umweltförderung (KLI.EN-F-UF),Climate Fund Environmental Support (KLI.EN-F-UF),SA.41225,TM-10001920,ATU62300012,Marktgemeinde Wolfurt Immobilienverwaltungs GmbH & Co KG,In Wolfurt Immobilienverwaltungs GmbH & Co KG,Only large enterprises,Vorarlberg,Real estate activities,Direct grant/ Interest rate subsidy,,Investment aid enabling undertakings to go beyond Union standards for environmental protection or increase the level of environmental protection in the absence of Union standards (Art. 36),,800000,800000,EUR,21/12/2016,Kommunalkredit Public Consulting GmbH (KPC),Kommunalkredit Public Consulting GmbH (KPC),30/01/2017
Austria,Austria,Österreichisches Filmförderungsgesetz,Austrian Film Support Act (Filmförderungsgesetz),SA.40003,TM-10002231,ATU43357005,Novotny & Novotny GmbH,Novotny & Novotny GmbH,Small and medium-sized entreprises,Wien,"Motion picture, video and television programme production activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,565000,565000,EUR,10/08/2016,Österreichisches Filminstitut,Austrian Film Institute,30/01/2017
Austria,Austria,Österreichisches Filmförderungsgesetz,Austrian Film Support Act (Filmförderungsgesetz),SA.40003,TM-10003009,ATU62725938,SUPERFILM Filmproduktions GmbH,SUPERFILM Filmproduktions GmbH,Small and medium-sized entreprises,Wien,"Motion picture, video and television programme production activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,,545812,EUR,23/01/2017,Österreichisches Filminstitut,Austrian Film Institute,14/02/2017
Austria,Austria,Österreichisches Filmförderungsgesetz,Austrian Film Support Act (Filmförderungsgesetz),SA.40003,TM-10003007,ATU63292902,Dor Film ProduktionsgmbH,DOR Film ProduktionsgmbH,Small and medium-sized entreprises,Wien,"Motion picture, video and television programme production activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,,696720,EUR,16/09/2016,Österreichisches Filminstitut,Austrian Film Institute,14/02/2017
Austria,Austria,Österreichisches Filmförderungsgesetz,Austrian Film Support Act (Filmförderungsgesetz),SA.40003,TM-10003008,ATU43357005,Novotny & Novotny GmbH,Novotny & Novotny GmbH,Small and medium-sized entreprises,Wien,"Motion picture, video and television programme production activities",Direct grant/ Interest rate subsidy,,Aid schemes for audio-visual works (Art. 54),,,1240000,EUR,23/01/2017,Österreichisches Filminstitut,Austrian Film Institute,14/02/2017
Austria,Austria,Impluspaket Tirol,ImplusPackage Tirol,SA.39453,TM-10003023,ATU42621007,A. Loacker Konfekt Ges.m.b.H.,A. Loacker Konfekt Ges.m.b.H.,Only large enterprises,Tirol,Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,Direct grant/ Interest rate subsidy,,Regional aid Scheme,,,1526500,EUR,03/10/2016,"Amt der Tiroler Landesregierung, Abteilung ""Wirtschaft""","Tyrol Provincial Government Office, Department of Economy",15/02/2017
Austria,Austria,"Richtlinie des Landes Oberösterreich zur Förderung der wirtschaftlich-technischen Forschung, Technologieentwicklung und Innovation von OÖ. Forschungseinrichtungen (FTI OÖ Forschungseinrichtungen)für den Zeitraum 01.07.2015-30.06.2021","Directive of the State of Upper Austria on the promotion of economic and technical research, technology development and innovation of OÖ. Research organisations (FTI) for the period 01.07.2015-30.06.2021",SA.42336,TM-10002903,FN 236733m,FH OÖ. Forschungs und Entwickungs GmbH,FH OÖ. Research and Development GmbH,Only large enterprises,Oberösterreich,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Fundamental research (Art. 25(2)(a)),,,793900,EUR,08/08/2016,"Land der Oberösterreichischen Landesregierung, Direktion für Landesplanung, wirtschaftliche und ländliche Entwicklung, Abteilung ""Wirtschaft""","Country of the Upper Austrian Provincial Government, Directorate for Land Planning, Economic and Rural Development, Department for Economic Affairs",07/02/2017
Austria,Austria,"Richtlinie des Landes Oberösterreich zur Förderung der wirtschaftlich-technischen Forschung, Technologieentwicklung und Innovation von OÖ. Forschungseinrichtungen (FTI OÖ Forschungseinrichtungen)für den Zeitraum 01.07.2015-30.06.2021","Directive of the State of Upper Austria on the promotion of economic and technical research, technology development and innovation of OÖ. Research organisations (FTI) for the period 01.07.2015-30.06.2021",SA.42336,TM-10002904,FN 202854s,Kompetenzzentrum Holz GmbH,Competence Centre of Wood GmbH,Only large enterprises,Oberösterreich,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Fundamental research (Art. 25(2)(a)),,,3735010,EUR,26/09/2016,"Land der Oberösterreichischen Landesregierung, Direktion für Landesplanung, wirtschaftliche und ländliche Entwicklung, Abteilung ""Wirtschaft""","Country of the Upper Austrian Provincial Government, Directorate for Land Planning, Economic and Rural Development, Department for Economic Affairs",07/02/2017
Austria,Austria,"Richtlinie des Landes Oberösterreich zur Förderung der wirtschaftlich-technischen Forschung, Technologieentwicklung und Innovation von OÖ. Forschungseinrichtungen (FTI OÖ Forschungseinrichtungen)für den Zeitraum 01.07.2015-30.06.2021","Directive of the State of Upper Austria on the promotion of economic and technical research, technology development and innovation of OÖ. Research organisations (FTI) for the period 01.07.2015-30.06.2021",SA.42336,TM-10002906,FN 341866w,Center for Advanced Bioanalysis GmbH,Center for Advanced Bioanalysis GmbH,Only large enterprises,Oberösterreich,Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Fundamental research (Art. 25(2)(a)),,,1383248,EUR,05/09/2016,"Land der Oberösterreichischen Landesregierung, Direktion für Landesplanung, wirtschaftliche und ländliche Entwicklung, Abteilung ""Wirtschaft""","Country of the Upper Austrian Provincial Government, Directorate for Land Planning, Economic and Rural Development, Department for Economic Affairs",07/02/2017
Austria,Austria,"Land Tirol, Einzelbeihilfe TOP-CITY-KUFSTEIN Ges.m.b.H, Sanierungs- und Ausbauprojekt Festung Kufstein","State of Tyrol, Individual aid TOP-CITY-KUFSTEIN Ges.m.b.H, restructuring and upgrading project Festung Kufstein",SA.47099,TM-10003080,ATU40200304,"TOP-CITY-KUFSTEIN Gesellschaft für Kultur, Freizeit und Stadtmarketing Ges.m.b.H.","TOP-CITY-KUFSTEIN Gesellschaft für Kultur, leisure and town marketing Ges.m.b.H.",Only large enterprises,Tirol,Other amusement and recreation activities,Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,1000000,EUR,13/12/2016,"Amt der Tiroler Landesregierung, Abteilung ""Wirtschaft""","Tyrol Provincial Government Office, Department of Economy",01/03/2017
Austria,Austria,"Land Tirol, Einzelbeihilfe Freizeitzentrum Achensee GmbH, Errichtung Bade und Freizeitanlage","Province of Tyrol, Individual leisure centre Achensee GmbH, construction of Bade and leisure facility",SA.47098,TM-10003084,ATU62201888,Freizeitzentrum Achensee GmbH,Leisure centre Achen GmbH,Only large enterprises,Tirol,Operation of sports facilities,Direct grant/ Interest rate subsidy,,Aid for sport and multifunctional recreational infrastructures (Art. 55),,,2000000,EUR,20/12/2016,"Amt der Tiroler Landesregierung, Abteilung ""Wirtschaft""","Tyrol Provincial Government Office, Department of Economy",03/03/2017
