Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079795,200813618,АГЛИКА ТРЕЙД ООД,AGLIKA TREYD OOD,Only large enterprises,Югоизточен (Yugoiztochen),"Manufacture of made-up textile articles, except apparel",Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1284866.87,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079797,114056800,АЛУКОМ АД,ALUKOM AD,Only large enterprises,Северозападен (Severozapaden),Casting of light metals,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1310991.5,BGN,23/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079801,175245413,ПИ ЕС ПИ ЕООД,THE GOI EU GOI EOOD,Small and medium-sized entreprises,Южен централен (Yuzhen tsentralen),Construction of other civil engineering projects n.e.c.,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999180,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079802,130978247,СТИЛПЛАСТ 2002 ООД,СТИЛПЛАСТ 2002 LTD,Small and medium-sized entreprises,Северозападен (Severozapaden),Manufacture of buildersâ€™ ware of plastic,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1000000,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079761,103004396,ЕЛДОМИНВЕСТ ООД,ЕЛДОМИНВЕСТ OOD,Only large enterprises,Североизточен (Severoiztochen),Manufacture of electric domestic appliances,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1376582.06,BGN,28/08/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079762,112013939,ЕЛХИМ-ИСКРА АД,ЕЛХИМ-ИСКРА AD,Only large enterprises,Южен централен (Yuzhen tsentralen),Manufacture of batteries and accumulators,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1500000,BGN,04/04/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079789,200857689,В и Х Секюрити ЕООД,In секюрити EOOD and X,Small and medium-sized entreprises,Северозападен (Severozapaden),Private security activities,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,993000,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079790,203548655,ПАРАЛЕЛ ЕАД,LATITUDE SAD,Only large enterprises,Северен централен (Severen tsentralen),Manufacture of other furniture,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1494667.27,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079763,124121775,ДОБРУДЖАНСКИ ХЛЯБ АД,DOBROGEAN BREAD AD,Only large enterprises,Североизточен (Severoiztochen),Manufacture of bread; manufacture of fresh pastry goods and cakes,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1466872.5,BGN,04/04/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079765,202042854,СИМОНАС КАРДС ЕООД,СИМОНАС CARDS EOOD,Small and medium-sized entreprises,Северозападен (Severozapaden),Manufacture of magnetic and optical media,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,987118.2,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079767,202112480,НАЙКОМС ЕООД,NAJKOMS EOOD,Small and medium-sized entreprises,Северозападен (Severozapaden),Other information technology and computer service activities,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,982800,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079780,833067822,КАПРОНИ АД,КАПРОНИ AD,Only large enterprises,Югоизточен (Yugoiztochen),Manufacture of fluid power equipment,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1462229,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,"BG16RFOP002-1.003 „Фаза 2 на проект „Създаване на научно-технологичен парк“,  Компонент 4 ""Спортни площадки и съоръжения""","BG16RFOP002-1.003 “Phase 2 of the project “Establishment of a science and technology park”, Component 4 “Sports sites and facilities”",SA.48158,TM-10081125,202099976,СОФИЯ ТЕХ ПАРК АД,SOFIA TECH PARK AD,Only large enterprises,София (столица) (Sofia (stolitsa)),Combined office administrative service activities,Other (Безвъзмездна финансова помощ/Субсидия),Grant/subsidy,Aid for sport and multifunctional recreational infrastructures (Art. 55),,,533084.7,BGN,11/04/2017,Ministry of Economy,Ministry of Economy,02/10/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079757,838168405,ХИДРОСИСТЕМ ЕООД,ХИДРОСИСТЕМ EOOD,Only large enterprises,Югоизточен (Yugoiztochen),Manufacture of fluid power equipment,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1284471,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079782,202033403,МЕЙК-БЪЛГАРИЯ ЕООД,МЕЙК-БЪЛГАРИЯ EOOD,Small and medium-sized entreprises,Северозападен (Severozapaden),Manufacture of other chemical products n.e.c.,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999600,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079783,175378680,ДА ТРАНС ООД,TO TRANS OOD,Small and medium-sized entreprises,Северозападен (Severozapaden),Treatment and disposal of hazardous waste,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,980600,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079793,121434264,ЕЛ СТОМАНА ООД,EL STEEL OOD,Small and medium-sized entreprises,Северозападен (Severozapaden),Non-specialised wholesale trade,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999826.49,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079794,175361072,ПРОМЕТ СЕЙФ ООД,PROMET CONTAINER OOD,Small and medium-sized entreprises,Югоизточен (Yugoiztochen),Manufacture of other fabricated metal products n.e.c.,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,996000,BGN,23/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079796,825381346,"""ИНСТАЛ ИНЖЕНЕРИНГ СВ"" ООД",“ST” OOD ИНСТАЛ ENGINEERING,Small and medium-sized entreprises,Южен централен (Yuzhen tsentralen),"Manufacture of plastic plates, sheets, tubes and profiles",Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999975.22,BGN,23/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079804,119603547,Е.МИРОЛИО ЕАД,Е.МИРОЛИО SAD,Only large enterprises,Югоизточен (Yugoiztochen),Preparation and spinning of textile fibres,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1500000,BGN,20/02/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079755,130864852,МАРС АРМОР ООД,MARS’ARMOR OOD,Small and medium-sized entreprises,Югозападен (Yugozapaden),Manufacture of other wearing apparel and accessories,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,997500,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079756,120550180,РОДОПИ ЕКО ПРОДЖЕКТС ЕООД,RODOPI ECO ПРОДЖЕКТС EOOD,Only large enterprises,Южен централен (Yuzhen tsentralen),Mining of other non-ferrous metal ores,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1498493.5,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079772,131429080,МОНТЮПЕ ЕООД,МОНТЮПЕ EOOD,Only large enterprises,Северен централен (Severen tsentralen),Manufacture of other parts and accessories for motor vehicles,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1499930.5,BGN,20/02/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079778,115842788,СОЛДЕКС ЕООД,СОЛДЕКС EOOD,Small and medium-sized entreprises,Югоизточен (Yugoiztochen),Hotels and similar accommodation,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,996000,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079759,200375536,ЕКОСТАР - С ЕООД,ЕКОСТАР — EOOD,Small and medium-sized entreprises,Северозападен (Severozapaden),Computer facilities management activities,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,997500,BGN,07/07/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079766,121516626,ПРИСТА ОЙЛ ХОЛДИНГ ЕАД,PRISTA OIL HOLDING EAD,Only large enterprises,Северен централен (Severen tsentralen),Manufacture of refined petroleum products,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1205000,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079770,838168266,ХИДРАВЛИЧНИ ЕЛЕМЕНТИ И СИСТЕМИ /ХЕС/ АД,HYDRAULIC COMPONENTS AND SYSTEMS/HESS/AD,Only large enterprises,Югоизточен (Yugoiztochen),Manufacture of fluid power equipment,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1500000,BGN,23/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079771,040029337,ТЕСИ ООД,WITH TESI OOD,Only large enterprises,Североизточен (Severoiztochen),Manufacture of electric domestic appliances,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1165000,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079774,104051737,ЗАХАРНИ ЗАВОДИ АД,SUGAR FACTORIES AD,Only large enterprises,Северен централен (Severen tsentralen),Manufacture of other organic basic chemicals,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1236866.86,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079792,040211279,ЛОМИНИ ООД,LOMINI LTD,Small and medium-sized entreprises,Северозападен (Severozapaden),Wholesale of other machinery and equipment,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,996240,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079800,126095152,"""БЪЛГАРИЯ-ТЕКС"" АД",“BĂLGARIJA-TEKS” AD,Small and medium-sized entreprises,Югоизточен (Yugoiztochen),Preparation and spinning of textile fibres,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,995414.82,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079803,115587387,БИО ФРЕШ ООД,BIO ФРЕШ OOD,Small and medium-sized entreprises,Южен централен (Yuzhen tsentralen),Manufacture of perfumes and toilet preparations,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999600,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079758,123733817,ЮМТ ЕООД,ЮМТ EOOD,Small and medium-sized entreprises,Югоизточен (Yugoiztochen),Manufacture of metal forming machinery,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999959.87,BGN,07/07/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079773,104087740,ТОМИКА - МЕТАЛ АД,METAL ТОМИКА — AD,Only large enterprises,Южен централен (Yuzhen tsentralen),"Manufacture of other tanks, reservoirs and containers of metal",Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1430200,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079769,119035258,НАЧЕВИ -90 - С-ИЕ СД,НАЧЕВИ -90 С-ИЕ SR,Small and medium-sized entreprises,Югоизточен (Yugoiztochen),Manufacture of other furniture,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,998106.14,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079781,103174683,КОМАК МЕДИКАЛ ЕООД,КОМАК МЕДИКАЛ EOOD,Small and medium-sized entreprises,Северозападен (Severozapaden),Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,995670,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079786,200996564,АТРА ЕКСПОРТ ООД,АТРА EXPORT OOD,Small and medium-sized entreprises,Южен централен (Yuzhen tsentralen),Manufacture of electric lighting equipment,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999672.6,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079799,118582178,ЕЛИКА-ЕЛЕВАТОР ООД,ЕЛИКА-ЕЛЕВАТОР OOD,Small and medium-sized entreprises,Северен централен (Severen tsentralen),Manufacture of lifting and handling equipment,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999900,BGN,18/01/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,Regional scheme for support for innovation in companies,﻿Regional scheme for support for innovation in companies,SA.44088,TM-10079760,200734964,БРЕК ЕООД,БРЕК EOOD,Small and medium-sized entreprises,Северозападен (Severozapaden),Other information service activities n.e.c.,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,999810,BGN,07/07/2017,Ministry of Economy,Ministry of Economy,01/09/2017
Bulgaria,Bulgaria,BG16RFOP002-2.009 „Развитие на клъстери в България“,BG16RFOP002-2.009 ‘Development of Clusters in Bulgaria”,SA.49453,TM-10090428,176952155,Клъстер за развитие и обучение на лекари по дентална медицина,Cluster development and training of dental practitioners,Small and medium-sized entreprises,Bulgaria,Activities of other membership organisations n.e.c.,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1411429.32,BGN,22/11/2017,Ministry of Economy,Ministry of Economy,29/01/2018
Bulgaria,Bulgaria,BG16RFOP002-3.002 „Повишаване на енергийната ефективност в големи предприятия“,BG16RFOP002-3.002 ‘Increasing energy efficiency in large enterprises’,SA.49452,TM-10090500,104030376,МЕГАПОРТ ЕООД,MEGAPORT EOOD,Only large enterprises,Велико Търново (Veliko Tarnovo),Manufacture of plastic packing goods,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,2215550,BGN,18/12/2017,Ministry of Economy,Ministry of Economy,27/03/2018
Bulgaria,Bulgaria,BG16RFOP002-3.002 „Повишаване на енергийната ефективност в големи предприятия“,BG16RFOP002-3.002 ‘Increasing energy efficiency in large enterprises’,SA.49452,TM-10090512,115167522,ЧУГУНОЛЕЕНЕ - ПЪРВОМАЙ АД,ČUGUNOLEENE AD — PARVOMAY,Only large enterprises,Пловдив (Plovdiv),Casting of iron,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,2400000,BGN,28/12/2017,Ministry of Economy,Ministry of Economy,27/03/2018
Bulgaria,Bulgaria,BG16RFOP002-3.002 „Повишаване на енергийната ефективност в големи предприятия“,BG16RFOP002-3.002 ‘Increasing energy efficiency in large enterprises’,SA.49452,TM-10090521,115144922,НОВА ТРЕЙД ЕООД,NEW CARRY TRADE EOOD,Only large enterprises,Пазарджик (Pazardzhik),Manufacture of soft drinks; production of mineral waters and other bottled waters,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,2444787.5,BGN,15/12/2017,Ministry of Economy,Ministry of Economy,27/03/2018
Bulgaria,Bulgaria,BG16RFOP002-3.002 „Повишаване на енергийната ефективност в големи предприятия“,BG16RFOP002-3.002 ‘Increasing energy efficiency in large enterprises’,SA.49452,TM-10090527,128046677,ИНЕРТНИ МАТЕРИАЛИ - ЯМБОЛ АД,AGGREGATES — YAMBOL AD,Only large enterprises,Ямбол (Yambol),"Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate",Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,2460852.7,BGN,15/12/2017,Ministry of Economy,Ministry of Economy,27/03/2018
Bulgaria,Bulgaria,BG16RFOP002-3.002 „Повишаване на енергийната ефективност в големи предприятия“,BG16RFOP002-3.002 ‘Increasing energy efficiency in large enterprises’,SA.49452,TM-10090531,110001541,ОСЪМ АД,OSĂM AD,Only large enterprises,Ловеч (Lovech),Casting of iron,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,2044525,BGN,28/12/2017,Ministry of Economy,Ministry of Economy,27/03/2018
Bulgaria,Bulgaria,BG16RFOP002-3.002 „Повишаване на енергийната ефективност в големи предприятия“,BG16RFOP002-3.002 ‘Increasing energy efficiency in large enterprises’,SA.49452,TM-10090532,131413286,ЩЕКА ЕЛЕКТРОНИК БЪЛГАРИЯ ЕООД,ŠTEKA ELEKTRONIK BULGARIA EOOD,Only large enterprises,Пловдив (Plovdiv),Manufacture of other electronic and electric wires and cables,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1140392.25,BGN,28/12/2017,Ministry of Economy,Ministry of Economy,27/03/2018
Bulgaria,Bulgaria,BG16RFOP002-3.002 „Повишаване на енергийната ефективност в големи предприятия“,BG16RFOP002-3.002 ‘Increasing energy efficiency in large enterprises’,SA.49452,TM-10090546,115807367,КАСТ ФУТУРА - БГ ЕООД,KAST FUTURA — BG EOOD,Only large enterprises,Пловдив (Plovdiv),Manufacture of other technical ceramic products,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,1334853.98,BGN,29/12/2017,Ministry of Economy,Ministry of Economy,27/03/2018
Bulgaria,Bulgaria,BG16RFOP002-3.002 „Повишаване на енергийната ефективност в големи предприятия“,BG16RFOP002-3.002 ‘Increasing energy efficiency in large enterprises’,SA.49452,TM-10090604,120057853,ГОРУБСО - МАДАН АД,GORUBSO AD — MADAN,Only large enterprises,Смолян (Smolyan),Mining of other non-ferrous metal ores,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,2337217,BGN,15/12/2017,Ministry of Economy,Ministry of Economy,27/03/2018
