Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000282,0435.305.514,DREDGING INTERNATIONAL,﻿DREDGING INTERNATIONAL,Only large enterprises,VLAAMS GEWEST,Construction of water projects,Direct grant,,Research and development,,1025645.75,1025645.75,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000283,0845.548.901,GLOBAL SEA MINERAL RESOURCES,GLOBAL SEA MINERAL RESOURCES,Only large enterprises,VLAAMS GEWEST,Other research and experimental development on natural sciences and engineering,Direct grant,,Research and development,,661463.75,661463.75,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000284,0811.437.464,OCTINION,﻿OCINION,Small and medium-sized entreprises,VLAAMS GEWEST,Business and other management consultancy activities,Direct grant,,Research and development,,726603,726603,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000285,0896.615.540,OXYRANE,﻿OXYRANE,Small and medium-sized entreprises,VLAAMS GEWEST,Research and experimental development on biotechnology,Direct grant,,Research and development,,1500309,1500309,EUR,15/09/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000286,0435.604.729,MELEXIS,﻿MELEXIS,Only large enterprises,VLAAMS GEWEST,Manufacture of communication equipment,Direct grant,,Research and development,,548605,548605,EUR,15/09/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000287,0428.295.877,SIEMENS INDUSTRY SOFTWARE,SIEMENS INDUSTRY SOFTWARE,Only large enterprises,VLAAMS GEWEST,Engineering activities and related technical consultancy,Direct grant,,Research and development,,574550,574550,EUR,15/09/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000288,0405.388.536,BEKAERT-ENGINEERING,﻿BEKAVERT-ENGINEERING,Only large enterprises,VLAAMS GEWEST,Manufacture of metal forming machinery,Direct grant,,Research and development,,703619,703619,EUR,15/09/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10000164,424632940,Gardec-S.D.S,Gardec-S.D.S,Small and medium-sized entreprises,VLAAMS GEWEST,Repair and maintenance of ships and boats,Direct grant/ Interest rate subsidy,,Investment aid to SMEs (Art. 17),,521149,521149,EUR,01/07/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10000182,437278077,Reynaers Aluminium,Reynaers Aluminium,Only large enterprises,VLAAMS GEWEST,Wholesale of metals and metal ores,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,838295,838295,EUR,15/07/2016,VLAIO,VLAIO,20/12/2016
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000186,0435.685.792,NUCOMAT,﻿NUCOMAT,Small and medium-sized entreprises,VLAAMS GEWEST,Computer programming activities,Direct grant,,Research and development,,761943.66,761943.66,EUR,14/07/2016,VLAIO,VLAIO,10/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000189,0400.444.803,CNH INDUSTRIAL BELGIUM,CNH INDUSTRIAL BELGIUM,Only large enterprises,VLAAMS GEWEST,Manufacture of agricultural and forestry machinery,Direct grant,,Research and development,,2455753,2455753,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000192,0863.920.305,Cochlear Technology Centre Belgium,﻿Cochlear Technology Centre Belgium,Only large enterprises,VLAAMS GEWEST,Manufacture of medical and dental instruments and supplies,Direct grant,,Research and development,,924592,924592,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000193,0406.754.454,ELANCO,﻿ELANCO,Only large enterprises,VLAAMS GEWEST,Wholesale of pharmaceutical goods,Direct grant,,Research and development,,550181,550181,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000194,0404.621.642,ALCATEL-LUCENT BELL,ALCATEL-LUCENT BELL,Only large enterprises,VLAAMS GEWEST,Manufacture of communication equipment,Direct grant,,Research and development,,2834074,2834074,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000197,VERHAEGHE AEROSPACE,VERHAEGHE AEROSPACE,﻿VERHAEGHE AEROSPACE,Small and medium-sized entreprises,VLAAMS GEWEST,"Wholesale of computers, computer peripheral equipment and software",Direct grant,,Research and development,,698253,698253,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000198,0404.621.642,ALCATEL-LUCENT BELL,ALCATEL-LUCENT BELL,Small and medium-sized entreprises,VLAAMS GEWEST,Manufacture of communication equipment,Direct grant,,Research and development,,532775,532775,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000201,0439.039.420,VERHAERT NEW PRODUCTS AND SERVICES,﻿VERHAERT NEW PRODUCTS AND SERVICES,Small and medium-sized entreprises,VLAAMS GEWEST,Engineering activities and related technical consultancy,Direct grant,,Research and development,,579004.07,579004.07,EUR,14/07/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000382,0827.475.227,BIOCARTIS,BIOCARTIS,Small and medium-sized entreprises,VLAAMS GEWEST,Other human health activities,Direct grant,,Research and development,,1364121,1364121,EUR,27/10/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000383,0420.429.375,ALPRO Comm,﻿ALPRO Comm,Only large enterprises,VLAAMS GEWEST,Construction of residential and non-residential buildings,Direct grant,,Research and development,,1144232,1144232,EUR,27/10/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000384,0840.995.839,TREMEC,﻿TREMEC,Only large enterprises,VLAAMS GEWEST,Engineering activities and related technical consultancy,Direct grant,,Research and development,,2405486,2405486,EUR,27/10/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000387,0406.414.162,OLEON,﻿OLEON,Only large enterprises,VLAAMS GEWEST,Manufacture of other organic basic chemicals,Direct grant,,Research and development,,909372,909372,EUR,27/10/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000386,0834.016.292,DRONEMATRIX,﻿DROEMATRIX,Small and medium-sized entreprises,VLAAMS GEWEST,Artistic creation,Direct grant,,Research and development,,570293,570293,EUR,27/10/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000389,0428.295.877,SIEMENS INDUSTRY SOFTWARE,SIEMENS INDUSTRY SOFTWARE,Only large enterprises,VLAAMS GEWEST,Engineering activities and related technical consultancy,Direct grant,,Research and development,,846075,846075,EUR,27/10/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000385,0462.152.837,RENSON VENTILATION,﻿RENSON VENTILATION,Only large enterprises,VLAAMS GEWEST,Engineering activities and related technical consultancy,Direct grant,,Research and development,,598595,598595,EUR,27/10/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,R&D&I-scheme Flanders. Prolongation of an existing R&D&I-scheme. Belgium (Flanders) ,R & D & I-scheme Flanders. Extension of an existing R & D & I-scheme. Belgium (Flanders),SA.33193,TM-10000388,0441.131.254,MATERIALISE,﻿MATERIALIISE,Only large enterprises,VLAAMS GEWEST,Specialised design activities,Direct grant,,Research and development,,568668,568668,EUR,27/10/2016,VLAIO,VLAIO,11/01/2017
Belgium,Belgium,Decreet betreffende het onroerend erfgoed van 12 juli 2013,Erfgoed onroerend betreffende het decreet van 12 juli 2013,SA.40452,TM-10000770,0207500420,Gemeente Bornem,Bornem municipality,Only large enterprises,VLAAMS GEWEST,Administration of the State and the economic and social policy of the community,Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,2121752,2121752,EUR,21/09/2016,RWO,RWO,14/12/2016
Belgium,Belgium,Decreet betreffende het onroerend erfgoed van 12 juli 2013,Erfgoed onroerend betreffende het decreet van 12 juli 2013,SA.40452,TM-10000771,0207534864,Gemeente Duffel,Municipality of Duffel,Only large enterprises,VLAAMS GEWEST,Administration of the State and the economic and social policy of the community,Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,972333,972333,EUR,21/09/2016,RWO,RWO,14/12/2016
Belgium,Belgium,Decreet betreffende het onroerend erfgoed van 12 juli 2013,Erfgoed onroerend betreffende het decreet van 12 juli 2013,SA.40452,TM-10000773,0207502202,Stad Hoogstraten,City Hoogstraten,Only large enterprises,VLAAMS GEWEST,Administration of the State and the economic and social policy of the community,Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,2820849,2820849,EUR,08/12/2016,RWO,RWO,14/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001409,0865131221,Nyrstar Belium,Nyrstar Belium,Only large enterprises,VLAAMS GEWEST,"Lead, zinc and tin production",Direct grant,,Environmental protection,,3848920.3,3848920.3,EUR,11/10/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001412,0420732352,Sappi Lanaken,Sappi Lanaken,Small and medium-sized entreprises,VLAAMS GEWEST,Manufacture of paper and paperboard,Direct grant,,Environmental protection,,1704059.22,1704059.22,EUR,11/10/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001413,0471331909,Stora Enso Langerbrugge,Stora Enso Langerbrugge,Only large enterprises,VLAAMS GEWEST,Manufacture of paper and paperboard,Direct grant,,Environmental protection,,1544941.96,1544941.96,EUR,11/10/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001415,0627857343,Covestro,Covestro,Only large enterprises,VLAAMS GEWEST,Manufacture of other organic basic chemicals,Direct grant,,Environmental protection,,646351.73,646351.73,EUR,07/11/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001416,0416375270,ExxonMobil Petroleum & Chemical,ExxonMobil Petroleum & Chemical,Only large enterprises,VLAAMS GEWEST,Manufacture of refined petroleum products,Direct grant,,Environmental protection,,1482885.8,1482885.8,EUR,07/11/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001407,0432746692,Borealis Kallo,Borealis Kallo,Only large enterprises,VLAAMS GEWEST,Manufacture of plastics in primary forms,Direct grant,,Environmental protection,,527938.68,527938.68,EUR,11/10/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001410,0400106291,ArcelorMittal Belgium,ArcelorMittal Belgium,Only large enterprises,VLAAMS GEWEST,Manufacture of basic iron and steel and of ferro-alloys,Direct grant,,Environmental protection,,5383989.32,5383989.32,EUR,11/10/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001414,0404137533,BP Chemibel,BP Chemibel,Only large enterprises,VLAAMS GEWEST,Manufacture of other organic basic chemicals,Direct grant,,Environmental protection,,864167.67,864167.67,EUR,11/10/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001408,0454519927,VPK Paper,VPK Paper,Only large enterprises,VLAAMS GEWEST,Manufacture of paper and paperboard,Direct grant,,Environmental protection,,544138.3,544138.3,EUR,11/10/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Compensation for Indirect EU ETS costs Vlaanderen,Compensation for Indirect EU ETS costs Vlaanderen,SA.37017,TM-10001411,0406183144,Evonik Degussa Antwerpen,Evonik Degussa Antwerp,Only large enterprises,VLAAMS GEWEST,Manufacture of other organic basic chemicals,Direct grant,,Environmental protection,,726404.53,726404.53,EUR,11/10/2016,VLAIO,VLAIO,16/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001646,425716964,Deprez Construct,Deprez Construct,Small and medium-sized entreprises,VLAAMS GEWEST,Manufacture of agricultural and forestry machinery,Direct grant/ Interest rate subsidy,,Investment aid to SMEs (Art. 17),,552753,552753,EUR,07/10/2016,VLAIO,VLAIO,21/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001648,827475227,Biocartis,Biocartis,Small and medium-sized entreprises,VLAAMS GEWEST,Research and experimental development on biotechnology,Direct grant/ Interest rate subsidy,,Investment aid to SMEs (Art. 17),,1820487,1820487,EUR,14/10/2016,VLAIO,VLAIO,21/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001652,401333639,Steenfabrieken Nelissen,Nelissen steenfabrieken,Small and medium-sized entreprises,VLAAMS GEWEST,"Manufacture of bricks, tiles and construction products, in baked clay",Direct grant/ Interest rate subsidy,,Investment aid to SMEs (Art. 17),,1050000,1050000,EUR,14/10/2016,VLAIO,VLAIO,21/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001525,0416549969,Verstraete In Mould Labels,Verstraete In Mould Labels,Only large enterprises,VLAAMS GEWEST,Other printing,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,519533,519533,EUR,08/07/2016,VLAIO,VLAIO,20/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001536,428742176,Purna Pharmaceuticals,PURNA Pharmaceuticals,Small and medium-sized entreprises,VLAAMS GEWEST,Manufacture of pharmaceutical preparations,Direct grant/ Interest rate subsidy,,Investment aid to SMEs (Art. 17),,513660,513660,EUR,16/09/2016,VLAIO,VLAIO,20/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001649,827475227,Biocartis,Biocartis,Small and medium-sized entreprises,VLAAMS GEWEST,Research and experimental development on biotechnology,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,674685,674685,EUR,14/10/2016,VLAIO,VLAIO,21/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001654,420383548,Volvo Car Belgium,Volvo Car Belgium,Only large enterprises,VLAAMS GEWEST,Manufacture of motor vehicles,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,2000000,2000000,EUR,14/10/2016,VLAIO,VLAIO,21/12/2016
Belgium,Belgium,Incitants régionaux destinés à favoriser la protection de l''environnement et l''utilisation durable de l''énergie,Regional incentives to promote environmental protection and sustainable energy use,SA.41382,TM-10001668,0420834005,SPA Monopole S.A.,SpA Monopole S.A.,Only large enterprises,Arr. Verviers - communes francophones,Manufacture of beverages,Direct grant/ Interest rate subsidy,,Investment aid for energy efficiency measures (Art. 38),,784000,784000,EUR,04/07/2016,"SPW DGO Economie, Emploi et Recherche","SPW DGO Economy, Employment and Research",27/12/2016
Belgium,Belgium,Incitants régionaux destinés à favoriser la protection de l''environnement et l''utilisation durable de l''énergie,Regional incentives to promote environmental protection and sustainable energy use,SA.41382,TM-10001678,0450175317,VANHEEDE BIOMASS SOLUTIONS S.A.,VANHEEDE BIOMASS SOLUTIONS S.A.,Only large enterprises,Arr. Mons,Treatment and disposal of non-hazardous waste,Direct grant/ Interest rate subsidy,,Investment aid enabling undertakings to go beyond Union standards for environmental protection or increase the level of environmental protection in the absence of Union standards (Art. 36),,567187.5,567187.5,EUR,04/07/2016,"SPW DGO Economie, Emploi et Recherche","SPW DGO Economy, Employment and Research",27/12/2016
Belgium,Belgium,Incitants régionaux destinés à favoriser la protection de l''environnement et l''utilisation durable de l''énergie,Regional incentives to promote environmental protection and sustainable energy use,SA.41382,TM-10001679,0640925619,EOLIENNES DE LA FAGNE S.P.R.L,THE FAGNE EOLIENNES S.P.R.L,Small and medium-sized entreprises,Arr. Namur,Production of electricity,Direct grant/ Interest rate subsidy,,Investment aid for the promotion of energy from renewable sources (Art. 41),,867220.8,867220.8,EUR,04/07/2016,"SPW DGO Economie, Emploi et Recherche","SPW DGO Economy, Employment and Research",27/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001528,405570460,Crea,CREA,Small and medium-sized entreprises,VLAAMS GEWEST,Other printing,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,74380,74380,EUR,08/07/2016,VLAIO,VLAIO,20/12/2016
Belgium,Belgium,Strategische transformatiesteun aan ondernemingen in het Vlaamse Gewest,Strategische transformatiesteun ondernemingen aan het Vlaamse Gewest,SA.41602,TM-10001539,460957064,Frigologix,Frigologix,Small and medium-sized entreprises,VLAAMS GEWEST,Warehousing and storage,Direct grant/ Interest rate subsidy,,Investment aid to SMEs (Art. 17),,633160,633160,EUR,30/09/2016,VLAIO,VLAIO,20/12/2016
Belgium,Belgium,Professionele integratie van personen met een handicap - VOP (loonsubsidies),Highlights professionele integratie van personen loonsubsidies een handicap (VOP) —,SA.46225,TM-10001551,0404221962,ADECCO PERSONNEL SERVICES,ADECCO PERSONNEL SERVICES,Only large enterprises,VLAAMS GEWEST,Temporary employment agency activities,Direct grant/ Interest rate subsidy,,Aid for the employment of workers with disabilities in the form of wage subsidies (Article 33),,2729899,2729899,EUR,01/07/2016,WSE,WSE,21/12/2016
