Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032943,500298980,DRAGÃO-ABRASIVOS LDA,DRAGÃO-ABRASIVOS LDA,Small and medium-sized entreprises,Área Metropolitana do Porto,Production of abrasive products,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,10740,5571.56,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032944,500298980,DRAGÃO-ABRASIVOS LDA,DRAGÃO-ABRASIVOS LDA,Small and medium-sized entreprises,Área Metropolitana do Porto,Production of abrasive products,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,806559,418416.13,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032945,500298980,DRAGÃO-ABRASIVOS LDA,DRAGÃO-ABRASIVOS LDA,Small and medium-sized entreprises,Área Metropolitana do Porto,Production of abrasive products,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,68198.57,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032946,507307569,DECORPAÇOS - COMÉRCIO E INDÚSTRIA DE MÓVEIS S.A.,DECORPAÇOS TRADE AND INDUSTRY — FURNITURE S.A.,Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other furniture,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,12000,6238.14,EUR,22/07/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032947,507307569,DECORPAÇOS - COMÉRCIO E INDÚSTRIA DE MÓVEIS S.A.,DECORPAÇOS TRADE AND INDUSTRY — FURNITURE S.A.,Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other furniture,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,845500,439528.88,EUR,22/07/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032948,500082014,CUTIPOL - CUTELARIAS PORTUGUESAS S.A.,CUTIPOL CUTELARIAS — PORTUGUESE S.A.,Small and medium-sized entreprises,Ave,Manufacture of cutlery,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,27000,13973.61,EUR,24/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032949,500082014,CUTIPOL - CUTELARIAS PORTUGUESAS S.A.,CUTIPOL CUTELARIAS — PORTUGUESE S.A.,Small and medium-sized entreprises,Ave,Manufacture of cutlery,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,601720.8,311415.19,EUR,24/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032950,500082014,CUTIPOL - CUTELARIAS PORTUGUESAS S.A.,CUTIPOL CUTELARIAS — PORTUGUESE S.A.,Small and medium-sized entreprises,Ave,Manufacture of cutlery,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,25446.4,EUR,24/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032951,501196455,CUNHA & CUNHA LDA,CUNHA & CUNHA LDA,Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other technical and industrial textiles,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,20880,10781.59,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032953,501196455,CUNHA & CUNHA LDA,CUNHA & CUNHA LDA,Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other technical and industrial textiles,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,10903.9,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032955,509543626,"CSPLASTIC, LDA","CSPLASTIC, LDA",Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other plastic products,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,1369382,707093.82,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032956,509543626,"CSPLASTIC, LDA","CSPLASTIC, LDA",Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other plastic products,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,1656.38,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032957,503477664,CRUZ - FERRAMENTAS E MOLDES LDA,CRUZ — TOOLS AND MOULDS LDA,Small and medium-sized entreprises,Ave,Manufacture of tools,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,78000,40435.48,EUR,22/07/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032958,503477664,CRUZ - FERRAMENTAS E MOLDES LDA,CRUZ — TOOLS AND MOULDS LDA,Small and medium-sized entreprises,Ave,Manufacture of tools,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,1031710.96,534842.61,EUR,22/07/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032959,501152300,CRISPIM ABREU & CA LDA,CRISPIM ABREU & CA LDA,Small and medium-sized entreprises,Ave,Manufacture of knitted and crocheted fabrics,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,3000,1556.3,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032960,501152300,CRISPIM ABREU & CA LDA,CRISPIM ABREU & CA LDA,Small and medium-sized entreprises,Ave,Manufacture of knitted and crocheted fabrics,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,820350,425570.45,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032961,506448762,"COVEMA - MADEIRAS, LDA","COVEMA — WOOD, LDA",Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other furniture,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,12900,6661.04,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032962,506448762,"COVEMA - MADEIRAS, LDA","COVEMA — WOOD, LDA",Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other furniture,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,731161.25,377542.28,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033174,500802602,VALART-METALURGICA CENTRAL DO VOUGA LDA,CENTRAL VALART-METALURGICA VOUGA LDA,Small and medium-sized entreprises,Região de Aveiro,Manufacture of lifting and handling equipment,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,936828.17,483740.41,EUR,08/11/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033175,509614000,"USINAGE II - AÇOS E INDÚSTRIAS, LDA","II — USINAGE STEELS AND INDUSTRIES, LDA",Small and medium-sized entreprises,Região de Leiria,Manufacture of tools,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,24000,12450.41,EUR,19/10/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033176,509614000,"USINAGE II - AÇOS E INDÚSTRIAS, LDA","II — USINAGE STEELS AND INDUSTRIES, LDA",Small and medium-sized entreprises,Região de Leiria,Manufacture of tools,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,694800,360439.26,EUR,19/10/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033178,503862541,"UEPRO - ENGENHARIA DE MOLDES, EXPORTAÇÃO E IMPORTAÇÃO LDA","UEPRO ENGINEERING — MOULDS, EXPORT AND IMPORT LDA",Small and medium-sized entreprises,Região de Leiria,Manufacture of other plastic products,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,29400,15180.98,EUR,14/09/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033179,503862541,"UEPRO - ENGENHARIA DE MOLDES, EXPORTAÇÃO E IMPORTAÇÃO LDA","UEPRO ENGINEERING — MOULDS, EXPORT AND IMPORT LDA",Small and medium-sized entreprises,Região de Leiria,Manufacture of other plastic products,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,639495,330209.51,EUR,14/09/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033180,503862541,"UEPRO - ENGENHARIA DE MOLDES, EXPORTAÇÃO E IMPORTAÇÃO LDA","UEPRO ENGINEERING — MOULDS, EXPORT AND IMPORT LDA",Small and medium-sized entreprises,Região de Leiria,Manufacture of other plastic products,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,23217.1,EUR,14/09/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033181,502773154,TUFIPEMA PLÁSTICOS LDA,TUFIPEMA PLASTICS LDA,Small and medium-sized entreprises,Região de Leiria,Manufacture of other plastic products,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,21000,10894.11,EUR,19/10/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033182,502773154,TUFIPEMA PLÁSTICOS LDA,TUFIPEMA PLASTICS LDA,Small and medium-sized entreprises,Região de Leiria,Manufacture of other plastic products,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,591980.9,307100.11,EUR,19/10/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033183,502773154,TUFIPEMA PLÁSTICOS LDA,TUFIPEMA PLASTICS LDA,Small and medium-sized entreprises,Região de Leiria,Manufacture of other plastic products,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,6188.28,EUR,19/10/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033185,514062460,"TRIGO DA ALDEIA II - PORTUGAL EXPORTAÇÃO, LDA","WHEAT VILLAGE II — PORTUGAL, LDA",Small and medium-sized entreprises,Oeste,Manufacture of bread; manufacture of fresh pastry goods and cakes,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,1939246.4,966874.69,EUR,25/11/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033186,514062460,"TRIGO DA ALDEIA II - PORTUGAL EXPORTAÇÃO, LDA","WHEAT VILLAGE II — PORTUGAL, LDA",Small and medium-sized entreprises,Oeste,Manufacture of bread; manufacture of fresh pastry goods and cakes,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,4175.81,EUR,25/11/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033187,502596074,"TORMAP - TORNEARIA METÁLICA DE PRECISÃO, S.A.","TORMAP TORNEARIA — PRECISION METAL, S.A.",Small and medium-sized entreprises,Região de Aveiro,Machining,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,48650,25014.16,EUR,24/03/2017,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033188,502596074,"TORMAP - TORNEARIA METÁLICA DE PRECISÃO, S.A.","TORMAP TORNEARIA — PRECISION METAL, S.A.",Small and medium-sized entreprises,Região de Aveiro,Machining,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,777380.05,399702.18,EUR,24/03/2017,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033189,509721478,TOMI WORLD LDA,TOMI WORLD LDA,Small and medium-sized entreprises,Viseu Dão Lafões,Manufacture of computers and peripheral equipment,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,188921.68,98209.98,EUR,19/09/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033190,509721478,TOMI WORLD LDA,TOMI WORLD LDA,Small and medium-sized entreprises,Viseu Dão Lafões,Manufacture of computers and peripheral equipment,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,956347.76,497152.52,EUR,19/09/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033191,500280533,TECNIMOPLAS-INDUSTRIA TECNICA DE MOLDES LDA,TECHNICAL TECNIMOPLAS-INDUSTRIA MOULDS LDA,Small and medium-sized entreprises,Região de Leiria,Manufacture of tools,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,11452,5926.88,EUR,25/11/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10033192,500280533,TECNIMOPLAS-INDUSTRIA TECNICA DE MOLDES LDA,TECHNICAL TECNIMOPLAS-INDUSTRIA MOULDS LDA,Small and medium-sized entreprises,Região de Leiria,Manufacture of tools,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,1453571.7,723879.76,EUR,25/11/2016,Centro 2020,Centre 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032963,509257585,"CONSTRUGOMES, ENGENHARIA S.A.","CONSTRUGOMES, ENGINEERING S.A.",Small and medium-sized entreprises,Cávado,Construction of bridges and tunnels,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,2500,1296.92,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032964,509257585,"CONSTRUGOMES, ENGENHARIA S.A.","CONSTRUGOMES, ENGINEERING S.A.",Small and medium-sized entreprises,Cávado,Construction of bridges and tunnels,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,892631.68,463067.79,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032965,513228616,CIDADE ÉBANO - UNIPESSOAL LDA,CITY EBONY SINGLE-MEMBER — LDA,Small and medium-sized entreprises,Douro,Manufacture of other builders' carpentry and joinery,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,24000,12450.41,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032966,513228616,CIDADE ÉBANO - UNIPESSOAL LDA,CITY EBONY SINGLE-MEMBER — LDA,Small and medium-sized entreprises,Douro,Manufacture of other builders' carpentry and joinery,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,1166577.31,605181.72,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032967,513228616,CIDADE ÉBANO - UNIPESSOAL LDA,CITY EBONY SINGLE-MEMBER — LDA,Small and medium-sized entreprises,Douro,Manufacture of other builders' carpentry and joinery,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,13767.33,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032968,500063630,CIDACOS-MOLDES INDUSTRIAIS LDA,INDUSTRIAL CIDACOS-MOLDES LDA,Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of tools,Loan/ Repayable advances,,Innovation aid for SMEs (Art. 28),,7500,3872.7,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032969,500063630,CIDACOS-MOLDES INDUSTRIAIS LDA,INDUSTRIAL CIDACOS-MOLDES LDA,Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of tools,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,741210,382731.05,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032971,509236200,"CHETOCORPORATION, S.A.","CHETOCORPORATION, S.A.",Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other special-purpose machinery n.e.c.,Loan/ Repayable advances,,Regional aid - investment aid (Art. 14) - Scheme,,705666.08,364377.6,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
Portugal,Portugal,Entrepreneurial innovation aid scheme,﻿Entrepreneurial aid scheme scheme,SA.42136,TM-10032972,509236200,"CHETOCORPORATION, S.A.","CHETOCORPORATION, S.A.",Small and medium-sized entreprises,Área Metropolitana do Porto,Manufacture of other special-purpose machinery n.e.c.,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,6365.78,EUR,02/11/2016,Norte 2020,North 2020,28/04/2017
