Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001330,440408,GreenHill Fruit Farm Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,272261,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001331,510047,Errigal Mushrooms Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,412482,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001332,F125C21X,Gerard & Lorcan Harford,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,85628,EUR,07/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001333,058258,Horeswood Nurseries Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,102051.11,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001336,313051,John B Dockrell Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,307669.4,EUR,22/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001338,037304,SAP Holdings Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,98585.6,EUR,14/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001342,377101,Athgaine Mushrooms Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,228281.84,EUR,28/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001343,J1780508,Julian Hughes,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Aid for tangible or intangible investments in agricultural holding linked to primary agricultural production (Article 14),,131402,131402,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001344,334447,Kehoe Partnership Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,113015,EUR,21/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001346,310517,Tiernaneill Mushrooms Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,218528.12,EUR,21/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001334,414933,O'Connor Nurseries LTD,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,231161.67,EUR,28/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001347,455671,Tullow Mushroom Growers Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,244457.44,EUR,01/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001348,342968,L&M Farms Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,311926,EUR,04/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001354,F125C237,Mark Taylor & Sons,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,107196,EUR,29/11/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001355,336844,Reilly Mushrooms Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,223876.44,EUR,21/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001359,446923,Kilbush Nurseries Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,160178.12,EUR,24/11/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001366,189014,Dolmenview Limited T/A O'Hanlon Herbs,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Aid for tangible or intangible investments in agricultural holding linked to primary agricultural production (Article 14),,338696,338696,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001299,356182,Carroll Produce Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,263580.49,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001300,350523,Lakeside Mushrooms Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Aid for tangible or intangible investments in agricultural holding linked to primary agricultural production (Article 14),,139709,139709,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001319,423372,Millview Farm Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,139515.47,EUR,05/02/2018,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001321,V2060654,Cornelius Trass,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,180890.17,EUR,22/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001323,325407,Oakbond Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,118824.25,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001324,522018,Corderry Fruit & Veg Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,223975.87,EUR,29/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001395,393373,Kilmoon Cross Nurseries,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Aid for tangible or intangible investments in agricultural holding linked to primary agricultural production (Article 14),,136312,136312,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001404,n/a,Philip and Dominic Jones T/A Garden of Edan Herbs,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,208955,EUR,20/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001405,021464,Uniplumo (Ireland) Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,318366.97,EUR,23/11/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001384,535431,Juice Press Orchards Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,315659.41,EUR,22/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001394,341299,Cornacrieve Mushrooms Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,117768.29,EUR,14/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001397,348974,Whitehart Mushrooms Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Aid for tangible or intangible investments in agricultural holding linked to primary agricultural production (Article 14),,104208,104208,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001388,F108C510,Paul Brophy,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,275716.76,EUR,06/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001396,Y1641066,Simon Donohoe,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,106996.8,EUR,21/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001400,019826,Boyne Grove Fruit Farm Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Aid for tangible or intangible investments in agricultural holding linked to primary agricultural production (Article 14),,63210,63210,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001401,384282,Little Bridge Flowers Ltd T/A Spring Nurseries,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,667218.84,EUR,22/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001402,O1132224,Martin and Patrick Hickey T/A Hickey Brothers,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,263668.07,EUR,21/12/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001403,469161,Harmony Vale Produce T/A Clarke's Fresh Fruit Farm,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,426900.12,EUR,23/11/2017,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10001625,366964,Inishowen Mushrooms Limited,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,102449.84,EUR,01/07/2016,"Department of Agriculture, Food and the Marine",,21/12/2016
Ireland,Ireland,Research Development and Innovation Group Block Exemption Scheme 2014- 2020,,SA.39318,TM-10002095,495507,Gencell Biosystems Limited,,Only large enterprises,Mid-West,Manufacture of pharmaceutical preparations,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,3779503,3779503,EUR,21/07/2016,IDA Ireland,,20/01/2017
Ireland,Ireland,Research Development and Innovation Group Block Exemption Scheme 2014- 2020,,SA.39318,TM-10002096,553632,Daqri International Limited,,Small and medium-sized entreprises,Dublin,Other information technology and computer service activities,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,1830509,1830509,EUR,15/08/2016,IDA Ireland,,27/04/2017
Ireland,Ireland,Research Development and Innovation Group Block Exemption Scheme 2014- 2020,,SA.39318,TM-10002094,495507,Gencell Biosystems Limited,,Only large enterprises,Mid-West,Manufacture of pharmaceutical preparations,Direct grant/ Interest rate subsidy,,Industrial research (Art. 25(2)(b)),,978113,978113,EUR,21/07/2016,IDA Ireland,,20/01/2017
Ireland,Ireland,Regional Aid (Industry and Services) Scheme General Block Exemption Regulation  2014-2020,,SA.39313,TM-10002236,469391,Currencyfair limited,,Small and medium-sized entreprises,Dublin,Security and commodity contracts brokerage,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,1000000,1000000,EUR,04/07/2016,Enterprise Ireland,,30/01/2017
Ireland,Ireland,Regional Aid (Industry and Services) Scheme General Block Exemption Regulation  2014-2020,,SA.39313,TM-10002237,218846,Ina's Kitchen Desserts Limited,,Small and medium-sized entreprises,Dublin,Manufacture of bread; manufacture of fresh pastry goods and cakes,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,600000,600000,EUR,08/07/2016,Enterprise Ireland,,30/01/2017
Ireland,Ireland,Regional Aid (Industry and Services) Scheme General Block Exemption Regulation  2014-2020,,SA.39313,TM-10002239,23032,IJM Timber Engineering Limited,,Small and medium-sized entreprises,"Border, Midland and Western",Manufacture of other builders' carpentry and joinery,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,735600,735600,EUR,11/07/2016,Enterprise Ireland,,30/01/2017
Ireland,Ireland,Research Development and Innovation Group Block Exemption Scheme 2014- 2020,,SA.39318,TM-10002244,222246,Exaxe Limited,,Small and medium-sized entreprises,Dublin,Computer programming activities,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,500000,500000,EUR,03/08/2016,Enterprise Ireland,,30/01/2017
Ireland,Ireland,Research Development and Innovation Group Block Exemption Scheme 2014- 2020,,SA.39318,TM-10002242,333319,Druid Software Limited,,Small and medium-sized entreprises,Southern and Eastern,Wireless telecommunications activities,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,521609,521609,EUR,26/07/2016,Enterprise Ireland,,30/01/2017
Ireland,Ireland,Training Support Scheme 2014-2020 (General Block Exemption Regulation),Training Support Scheme 2014-2020 (General Block Exemption Regulation),SA.39312,TM-10003004,16968,Liebherr Container Cranes Limited,,Only large enterprises,South-West (IE),Manufacture of lifting and handling equipment,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,1992625,EUR,15/09/2016,IDA Ireland,,19/04/2017
Ireland,Ireland,Research Development and Innovation Group Block Exemption Scheme 2014- 2020,,SA.39318,TM-10003006,570337,Routematch Software Limited,,Only large enterprises,South-East (IE),Computer programming activities,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,714578,EUR,29/09/2016,IDA Ireland,,27/04/2017
Ireland,Ireland,Training Support Scheme 2014-2020 (General Block Exemption Regulation),Training Support Scheme 2014-2020 (General Block Exemption Regulation),SA.39312,TM-10003003,152984,Medtronic Vascular Galway,,Only large enterprises,West,Manufacture of medical and dental instruments and supplies,Direct grant/ Interest rate subsidy,,Training aid (Art. 31),,,902712,EUR,12/09/2016,IDA Ireland,,10/03/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014856,559297,MF Nurseries Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,310071,EUR,12/06/2017,"Department of Agriculture, Food and the Marine",,24/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014857,355153,Keelings Soft Fruits,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,178828.66,EUR,28/12/2017,"Department of Agriculture, Food and the Marine",,24/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014861,D310110X,Edward English Partnership,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,88480,EUR,23/12/2016,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014862,F1200468,Patrick Moore,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,229753.25,EUR,23/10/2016,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014863,432117,Kearns Fruit Farm Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,178238.12,EUR,21/11/2017,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014865,468810,Leo Murphy Produce Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,116459.12,EUR,24/11/2016,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014866,216703,Fairy Hill Farm Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,84336.73,EUR,27/12/2017,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014867,490713,Country Crest Farming Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,232374.2,EUR,04/12/2017,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014869,W1720033,David Keane T/A Cappoquin Estate,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,93173.1,EUR,24/04/2018,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014870,n/a,Noel Ruigrok,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,66348,EUR,08/11/2016,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014871,425339,O'Shea Farms,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,65977,EUR,24/10/2016,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Scheme of Investment Aid for the Development of the Commercial Horticulture Sector 2007-2013,,SA.37884,TM-10014873,419524,McCarthy's Strawberry Farm Ltd,,Small and medium-sized entreprises,Ireland,"AGRICULTURE, FORESTRY AND FISHING",Direct grant,,Investment in agricultural holdings,,,95025.66,EUR,24/04/2018,"Department of Agriculture, Food and the Marine",,11/04/2017
Ireland,Ireland,Research Development and Innovation Group Block Exemption Scheme 2014- 2020,,SA.39318,TM-10015241,48600,Vitalograph (Ireland) Limited,,Small and medium-sized entreprises,South-West (IE),Manufacture of medical and dental instruments and supplies,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,502436,EUR,27/09/2016,Enterprise Ireland,,01/04/2017
Ireland,Ireland,Regional Aid (Industry and Services) Scheme General Block Exemption Regulation  2014-2020,,SA.39313,TM-10015243,91755,Core Computer Consultants Limited,,Only large enterprises,Southern and Eastern,Computer consultancy activities,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,810000,EUR,07/09/2016,Enterprise Ireland,,01/04/2017
Ireland,Ireland,Regional Aid (Industry and Services) Scheme General Block Exemption Regulation  2014-2020,,SA.39313,TM-10015264,457604,Wayfair Stores Limited,,Only large enterprises,West,Retail sale via mail order houses or via Internet,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,840000,EUR,09/11/2016,IDA Ireland,,28/04/2017
Ireland,Ireland,Research Development and Innovation Group Block Exemption Scheme 2014- 2020,,SA.39318,TM-10015267,578024,Oxygen8 M Limited,,Small and medium-sized entreprises,Dublin,Computer programming activities,Direct grant/ Interest rate subsidy,,Experimental development (Art. 25(2)(c)),,,1019635,EUR,24/11/2016,IDA Ireland,,23/07/2018
Ireland,Ireland,Regional Aid (Industry and Services) Scheme General Block Exemption Regulation  2014-2020,,SA.39313,TM-10003970,553428,Zeltiq Ireland Unlimited Company,,Only large enterprises,West,Manufacture of medical and dental instruments and supplies,Direct grant/ Interest rate subsidy,,Regional aid - investment aid (Art. 14) - Scheme,,,2954220,EUR,05/10/2016,IDA Ireland,,03/04/2017
