Country,Another Beneficiary Member State,Aid Measure Title,Aid Measure Title [EN],SA.Number,Ref-no.,National ID,Name of the beneficiary,Name of the beneficiary [EN],Beneficiary Type,Region,Sector (NACE),Aid Instrument,Aid Instrument [EN],Objectives of the Aid,Objectives of the Aid [EN],Nominal Amount,"Aid element, expressed as full amount",Currency,Date of granting,Granting Authority Name,Granting Authority Name [EN],Published Date
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079713,90000045,ΔΕΗ ΑΕ,PPC,Only large enterprises,ATTIKΗ (ATTIKI),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,9108419.18,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079711,90000045,ΔΕΗ ΑΕ,PPC,Only large enterprises,"Aνατολική Μακεδονία, Θράκη (Anatoliki Makedonia, Thraki)",Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY OF SUPPLY,,14999999.99,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079721,999717970,ELPEDISON Παραγωγή Ηλεκτρικής Ενέργειας Α.Ε,ELPEDISON Electricity Production S.A,Only large enterprises,Στερεά Ελλάδα (Sterea Ellada),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,14999999.99,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079722,998380990,ΗΡΩΝ ΙΙ ΘΕΡΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΒΟΙΩΤΙΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,STATION ΘΕΡΜΟΗΛΕΚΤΡΙΚΟΣ IRON II VIOTIA ANONYMI ETAIREIA,Only large enterprises,Στερεά Ελλάδα (Sterea Ellada),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,15000000,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079685,90000045,ΔΕΗ ΑΕ,PPC,Only large enterprises,Δυτική Ελλάδα (Dytiki Ellada),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,4403790,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079688,90000045,ΔΕΗ ΑΕ,PPC,Only large enterprises,Δυτική Μακεδονία (Dytiki Makedonia),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,1011555,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079717,99810593,ΗΡΩΝ ΘΕΡΜΟΗΛΕΚΤΡΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,IRON ΘΕΡΜΟΗΛΕΚΤΡΙΚΗ ANONYMI ETAIREIA,Only large enterprises,Στερεά Ελλάδα (Sterea Ellada),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,1751770.36,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079719,999717970,ELPEDISON Παραγωγή Ηλεκτρικής Ενέργειας Α.Ε,ELPEDISON Electricity Production S.A,Only large enterprises,Κεντρική Μακεδονία (Kentriki Makedonia),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,15000000,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079677,90000045,ΔΕΗ ΑΕ,PPC,Only large enterprises,Κεντρική Μακεδονία (Kentriki Makedonia),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,888875,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079682,90000045,ΔΕΗ ΑΕ,PPC,Only large enterprises,"Aνατολική Μακεδονία, Θράκη (Anatoliki Makedonia, Thraki)",Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,981450.01,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,Transitory electricity flexibility remuneration mechanism (FRM),Transitory electricity flexibility remuneration mechanism (FRM),SA.38968,TM-10079724,999644475,KORINTHOS POWER Ανώνυμη Εταιρεία Παραγωγής και Εμπορίας Ηλεκτρικής Ενέργειας,Korinthos POWER Anonymi Etaireia Electricity Production and Marketing,Only large enterprises,Πελοπόννησος (Peloponnisos),Production of electricity,Direct grant/ Interest rate subsidy,,Other (ΑΣΦΑΛΕΙΑ ΕΦΟΔΙΑΣΜΟΥ),SECURITY ARRANGEMENTS,,15000000,EUR,13/10/2016,rae,RAE,16/10/2017
Greece,Greece,"Greek  Festival  2017, 2018, 2019","Greek Festival 2017, 2018, 2019",SA.49506,TM-10086364,094537130,ΕΛΛΗΝΙΚΟ ΦΕΣΤΙΒΑΛ Α.Ε.,GREEK FESTIVAL S.A.,Small and medium-sized entreprises,ATTIKΗ (ATTIKI),"Creative, arts and entertainment activities",Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,950000,EUR,24/10/2017,Managing Authority of Operational Program Attiki,Attiki Managing Authority of Operational Program,14/11/2017
Greece,Greece,GNO Alternative Stage: Annual Festivals,GNO Alternative Stage: Annual Festivals,SA.49505,TM-10086365,090196690,ΕΘΝΙΚΗ ΛΥΡΙΚΗ  ΣΚΗΝΗ,NATIONAL LYRIKĪ SKĪNĪ,Small and medium-sized entreprises,ATTIKΗ (ATTIKI),"Creative, arts and entertainment activities",Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,798387.1,EUR,24/10/2017,Managing Authority of Operational Program Attiki,Attiki Managing Authority of Operational Program,14/11/2017
Greece,Greece,"Προώθηση της έρευνας και της καινοτομίας, στον αγροδιατροφικό τομέα και στον τουρισμό",Promotion of research and innovation in the agri-food sector and tourism,SA.46778,TM-10084933,800911461,Δράση Καινοτομίας ΜΜΕ για το ΕΠ Βόρειο Αιγαίο - ΒΙΟΜΗΧΑΝΙΚΟ ΚΕΝΤΡΟ ΕΡΕΥΝΑΣ KAI ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ ΜΑΣΤΙΧΑΣ,Action Innovation SMEs for OP North Aegean RESEARCH AND DEVELOPMENT CENTRE — VIOMĪChANIKO EFARMOGŌN MASTIChAS,Small and medium-sized entreprises,Χίος (Chios),Other research and experimental development on natural sciences and engineering,Direct grant/ Interest rate subsidy,,Investment aid for research infrastructures (Art. 26),,,1250000,EUR,04/10/2017,Managing Authority for Operational Program North Aegean,Managing Authority Operational Program for the North Aegean,03/11/2017
Greece,Greece,"Athens International Film Festival  2016,  2017,  2018 («22ο, 23ο και 24ο Διεθνές Φεστιβάλ Κινηματογράφου της Αθήνας - Νύχτες Πρεμιέρας»)","Athens International Film Festival 2018, 22, 2016 (2017st, 23nd and 24 rd International Film Festival of Athens — Νύχτες Πρεμιέρας”)",SA.49042,TM-10084976,090191171,ΚΙΝΗΜΑΤΟΓΡΑΦΙΚΗ ΕΤΑΙΡΕΙΑ  ΑΘΗΝΩΝ,ATHENS COMPANY ΚΙΝΗΜΑΤΟΓΡΑΦΙΚΗ,Small and medium-sized entreprises,ATTIKΗ (ATTIKI),"Creative, arts and entertainment activities",Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,993718,EUR,10/08/2017,Managing Authority of Operational Program Attiki,Attiki Managing Authority of Operational Program,03/11/2017
Greece,Greece,Σύγχρονος Χορός: Θεωρία και Πράξη,Modern Χορός: Theory and Act,SA.49135,TM-10084974,090144993,ΚΡΑΤΙΚΗ  ΣΧΟΛΗ  ΟΡΧΗΣΤΙΚΗΣ ΤΕΧΝΗΣ,STATE SCHOLĪ ORCHĪSTIKĪS TECHNĪS,Small and medium-sized entreprises,ATTIKΗ (ATTIKI),"Creative, arts and entertainment activities",Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,650000,EUR,22/08/2017,Managing Authority of Operational Program Attiki,Attiki Managing Authority of Operational Program,03/11/2017
Greece,Greece,Cinephilia  in  contemporary  times  ΙΙ (ΟΠΣ 5004140),Cinephilia in Contemporary times II (OPS 5004140),SA.49043,TM-10084975,090136784,ΤΑΙΝΙΟΘΗΚΗ  ΤΗΣ  ΕΛΛΑΔΑΣ,TAINIOTHĪKĪ TĪS ELLADOS,Small and medium-sized entreprises,ATTIKΗ (ATTIKI),"Creative, arts and entertainment activities",Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,749908.5,EUR,08/08/2017,Managing Authority of Operational Program Attiki,Attiki Managing Authority of Operational Program,03/11/2017
Greece,Greece,"Public awareness activities for the promotion and conservation of habitats and biodiversity of Crete, in the Natural History Museum of Crete","Public awareness activities for the promotion and conservation of habitats and biodiversity of Crete, the Natural History Museum of Crete",SA.49504,TM-10089115,090033943,ΠΑΝΕΠΙΣΤΗΜΙΟ ΚΡΗΤΗΣ,UNIVERSITY OF CRETE,Only large enterprises,Κρήτη (Kriti),Botanical and zoological gardens and nature reserves activities,Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,974957.41,EUR,06/10/2017,Managing Authority of Operational Program-Region of Crete,Managing Authority of Operational Program-Region of Crete,10/01/2018
Greece,Greece,Digital Museum of Acropolis,Digital Museum of Acropolis,SA.49938,TM-10090720,998313850,ΜΟΥΣΕΙΟ ΑΚΡΟΠΟΛΗΣ,MOYSEIO AKROPOLĪS,Small and medium-sized entreprises,ATTIKΗ (ATTIKI),Museums activities,Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,1743820.82,EUR,07/12/2017,Managing Authority of Operational Program Attiki,Attiki Managing Authority of Operational Program,10/01/2018
Greece,Greece,ATHENS BIENNALE OF CONTEMPORARY ART,BIENNALE ATHENS OF CONTEMPORARY ART,SA.50586,TM-10093983,998956829,ΜΠΙΕΝΑΛΕ ΤΗΣ ΑΘΗΝΑΣ  (ATHENS BIENNALE),MPIENALE OF ATHĪNAS BIENNALE (ATHENS),Small and medium-sized entreprises,ATTIKΗ (ATTIKI),"Creative, arts and entertainment activities",Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,963400,EUR,05/02/2018,Managing Authority of Operational Program Attiki,Attiki Managing Authority of Operational Program,12/03/2018
Greece,Greece,ΑΝΑΠΤΥΞΗ ΔΙΚΤΥΩΝ ΔΙΑΝΟΜΗΣ ΦΥΣΙΚΟΥ ΑΕΡΙΟΥ ΜΕΣΗΣ & ΧΑΜΗΛΗΣ ΠΙΕΣΗΣ ,DEVELOPMENT OF DISTRIBUTION NETWORKS AND LOW PRESSURE GAS MIDDLE,SA.50161,TM-10096441,997104868,ΕΤΑΙΡΙΑ ΔΙΑΝΟΜΗΣ ΑΕΡΙΟΥ ΛΟΙΠΗΣ ΕΛΛΑΔΑΣ Α.Ε,ETAIRIA GAS LOIPĪS DISTRIBUTION S.A. GREECE,Small and medium-sized entreprises,Στερεά Ελλάδα (Sterea Ellada),Distribution of gaseous fuels through mains,Direct grant/ Interest rate subsidy,,Investment aid for energy infrastructure (Art. 48),,,21222000,EUR,22/11/2017,Managing Authority of Operational Program Central Greece,Operational Program Managing Authority of Central Greece,04/04/2018
Greece,Greece,"Restoration of the historical railway warehouses in the port of Alexandroupolis: Reusage of warehouses 1-3 (1, as exhibition centre & 3, as theatre-cinema), and a new building in position 2 (for the assembly of public; i.e. restaurant-cafe)","Restoration of the historical railway warehouses in the port of Alexandroupolis: Reusage of warehouses as Exhibition, 1-3 (1 & 3 as theatre-cinema centre), and a new building in position 2 (module of the public? I.e. restaurant-cafe)",SA.50808,TM-10096849,997712303,ΔΗΜΟΣ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,MUNICIPALITY OF ALEXANDROUPOLI,Only large enterprises,"Aνατολική Μακεδονία, Θράκη (Anatoliki Makedonia, Thraki)","Creative, arts and entertainment activities",Direct grant/ Interest rate subsidy,,Aid for sport and multifunctional recreational infrastructures (Art. 55),,,2618420,EUR,13/03/2018,Managing Authority of Operational Program Eastern Macedonia - Thrace,Managing Authority of the Operational Programme Eastern Macedonia — Thrace,18/04/2018
Greece,Greece,Restoration Theater “Phoenix” in Corfu,Restoration Theater “Phoenix” in Corfu,SA.50966,TM-10098179,997913727,Δήμος Κέρκυρας,Municipality of Corfu,Only large enterprises,Ιόνια Νησιά (Ionia Nisia),"ARTS, ENTERTAINMENT AND RECREATION",Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,5954300,EUR,26/03/2018,Managing Authority of the Region of Ionian Islands,Managing Authority of the Region of Ionian Islands,09/05/2018
Greece,Greece,Restoration and reuse of a listed building of the Angelos Gialina Gallery in Corfu ,Restoration and reuse of a listed building of the Gallery in Corfu Gialina Angelos,SA.50965,TM-10098178,999775322,Ιδρυμα «Πινακοθήκη Άγγελου Γιαλλινά»,Foundation “Gallery Ággeloy Gialliná”,Small and medium-sized entreprises,Ιόνια Νησιά (Ionia Nisia),"ARTS, ENTERTAINMENT AND RECREATION",Direct grant/ Interest rate subsidy,,Aid for culture and heritage conservation (Art. 53),,,5036260,EUR,27/03/2018,Managing Authority of the Region of Ionian Islands,Managing Authority of the Region of Ionian Islands,09/05/2018
